"X","hand.label","expert.ind","max.class","verified","username","description","hand.label_simplified"
701,"media","no","media",TRUE,"SGWantuck","News/Classical Music radio host, reporter, @NPR affiliate https://t.co/pbylLGbNxb & https://t.co/bWYWNjfTPT No DMs","media"
702,"media","no","media",TRUE,"LPeakes","Host @NPR Tampa affiliate @WUSF (Prev. @vprnet & @nhpr)// PNBA Pro natural figure athlete (60+)// Emerson College/Norwich University. Arts enthusiast. she/her","media"
703,"media","no","media",TRUE,"rayroa","EIC @cl_tampabay. DMs open. I'm on Signal.
News tips: rroa@cltampa.com  cltampabay_tips@protonmail.com.
Past: @TB_Times @SubApologist  @GasparillaMusic
(he/him)","media"
704,"media","no","media",TRUE,"WFLABrianda","Feature Reporter @WFLA @TampaHoy . @UF Alumna. Retired @AlbertaGator. Small town girl.","media"
705,"media","no","media",TRUE,"FoxNewsMMR","Fox News Multimedia Reporters are a team of journalists across the country that report, shoot, produce, & edit breaking news and enterprise stories.","media"
707,"media","no","media",TRUE,"GageGoulding","Emmy Award Winning Journalist | Reporter - @NBC2/@ABC7SWFL | Past @WTOV9, @KDKA, @RMUSentryMedia |  Story ideas? :inbox tray: gage.goulding@nbc-2.com | Tweets are my own.","media"
708,"media","no","media",TRUE,"BetsBarnes","Deputy investigative editor @TB_Times. Contributor @LMattersNews. Past: @Oregonian, Vegas papers. bbarnes@tampabay.com","media"
709,"media","no","media",TRUE,"ryangabrielson","Investigative reporter @propublica. Bear down, Arizona. DMs open. Public key: https://t.co/K3ulxQhbBE","media"
710,"media","no","media",TRUE,"AaronMesmer","Dad, husband, reporter at Fox 13 News, UNC-Chapel Hill alumnus, New York native.","media"
711,"media","no","media",TRUE,"WESH","Central Florida's Local. Live. Late Breaking news source.","media"
712,"media","yes","media",TRUE,"brady_dennis","National environmental reporter for The Washington Post. Climate, science, public health. Tar Heel born and bred. brady.dennis@washpost.com","media"
713,"media","no","media",TRUE,"HannaCritch","Seniors & aging reporter via @TB_Times / @report4america.
@columbiajourn alum. Words @nytimes @VICE @theintercept @PBS
Tip? hcritchfield@tampabay.com","media"
714,"media","no","media",TRUE,"blefever10","Tampa editor @6amcity. past @wusf, @TB_times, @pbpost, @MiamiHerald +. Always: @ufjschool. tiny decent things. she/her. email: blefever10@gmail.com","media"
715,"gov","no","media",TRUE,"LaurenRozyla","Media Relations Manager for @cityoftampa + @janecastor. Former TV Reporter:microphone: Baby’s First-Year Memory Book :closed book: hits @amazon 3/1 (@rockridgepress) ! :round pushpin:Tampa, FL","gov"
716,"media","no","media",TRUE,"SmithsonianMag","Official Twitter feed for Smithsonian magazine. @ replies may be reprinted in the magazine. Legal: https://t.co/vp9r5SaG7j","media"
717,"media","no","media",TRUE,"MaliqueRankin","Reporter for @10TampaBay @TEGNA @CBSnews. FL•SC•ND•AL•FL. Former stops: @KXMB & @CBS_42. Enjoys travel, the outdoors, and family :white heart:","media"
718,"media","no","media",TRUE,"TampaNewsForce","We do news. :newspaper:","media"
719,"media","no","media",TRUE,"MaryEllenKlas","Miami Herald Capitol Bureau Chief. Studied impact of decline in local news as 2018-19 Nieman Fellow. Steel sharpens steel: Take hard questions.","media"
721,"media","no","media",TRUE,"CBSMiami","News and insider info from CBS4 News in S. Florida","media"
722,"media","no","media",TRUE,"grantstern","Author @mtc2020series of books. Executive Editor @OccupyDemocrats. Still @morningsidemtg @OnlyinMiamiShow @TheSternFacts @masksnoworg. Miami native. #HeatLifer","media"
723,"media","no","media",TRUE,"CheriJacobus","https://t.co/aCszRRdbKu
https://t.co/1yXcrc69nS
ex-GOP, Exec Prod """"America Reads The Mueller Report"""" https://t.co/xJccxG3yJb 
https://t.co/e3G2YT54Sj…","media"
724,"media","no","media",TRUE,"PCBSNews19","News 13 News Director in Myrtle Beach; Emmy/Peabody winner-- news tweeter, Motown native, CMU grad, #TramHOF; Lions WILL win Super Bowl in my lifetime","media"
725,"media","no","media",TRUE,"DeForestNews6","Welcome to the official twitter page for News 6 Investigative Reporter Mike DeForest.","media"
726,"media","no","media",TRUE,"Matt_Cohen_","Covering breaking news/Pasco County courts for @TB_Times | @iubloomington alum | Send tips: mcohen@tampabay.com","media"
727,"media","yes","media",TRUE,"WeatherProf","WFLA-TV (Tampa Bay) Chief Meteorologist and Climate Specialist. BS Atmospheric Sciences Cornell U. MA Climate Columbia U. Past CBS News NY and Miami, Tampa, WPB","media"
728,"media","no","media",TRUE,"KaileyTracy","Reporter for @Fox13News | Proud @ElonUniversity alum | Baltimore native | Avid foodie | Sunset enthusiast | @Ravens fanatic | Stories :right arrow: kailey.tracy@fox.com","media"
729,"media","yes","media",TRUE,"RubenCapoteTV",":high voltage:Meteorologist/Weather Anchor at Telemundo 49  :high voltage:La Autoridad en El Tiempo :high voltage:NBCUniversal/Telemundo 49 Tampa","media"
730,"media","no","media",TRUE,"AmyGehrt","Journalist, breaking news editor for the Tampa Bay Times, former opinion columnist. Die-hard Cubs fan & doggie mom to a golden retriever named Santo. She/her","media"
731,"media","no","media",TRUE,"MSpicuzzaMJS","Mom. @MadDanWrites wife. Reporter for the Milwaukee Journal Sentinel. Blackbelt. Sicilian-Irish. DM for Signal. MSpicuzza@gannett.com","media"
732,"media","yes","media",TRUE,"VMurdockTV","Weekend Meteorologist at CBS2 New York","media"
733,"media","no","media",TRUE,"TribLIVE","https://t.co/7gE5lRhfQu covers Pittsburgh and Western Pennsylvania news, sports, politics, entertainment and more. Facebook: https://t.co/wO2npoepHe","media"
734,"media","yes","media",TRUE,"HuffPostGreen","Latest news on energy, environment, animals and more.","media"
735,"media","no","media",TRUE,"HuffPost","At HuffPost, we put people first. We believe that real life is news, and news is personal.","media"
736,"media","no","media",TRUE,"lmower3","Reporter, @TB_Times/@MiamiHerald Tallahassee bureau. Past: @pbpost, @reviewjournal. @UNLV alum. Send tips and Seinfeld clips to lmower@tampabay.com. DM for cell","media"
737,"media","no","media",TRUE,"WHAS11Hasch","Momma to twins, a beautiful baby girl, and a border collie. A Louisville native who's spent more than a decade on morning news. Join us on WHAS11.","media"
738,"media","no","media",TRUE,"zellpic","Senior Editor Visual Storytelling ProPublica; Former Deputy Editor Photography Tampa Bay Times & Cofounder Tampa Bay Collard Green Festival https://t.co/Gxq0iqN4tv","media"
739,"media","no","media",TRUE,"bigrig98rock","Rock Radio guy Mornings , Afternoons & Nights on @iheartradio stations from @98rocktampabay & across the U.S.A! Huge NHL, NFL & Hot Air Ballooning Pilot!","media"
740,"media","no","media",TRUE,"WHAS11","@WHAS11 News delivers news and information that resonates with Kentuckians and Hoosiers on multiple platforms. https://t.co/MbwzeEaknJ | News tips: assign@https://t.co/MbwzeEaknJ","media"
741,"media","no","media",TRUE,"JeffBurlew","Mild-mannered reporter / Tallahassee Democrat / @TDOnline / @USAToday Network / Florida by way of Kentucky.","media"
742,"media","yes","media",TRUE,"GregDeeWeather","Meteorologist in Tampa, Fla. M.S. Geography, B.S. Meteorology, CBM. FSU alum. WDHN:right arrow:KARK:right arrow:WKYC:right arrow:WFTS","media"
744,"media","no","media",TRUE,"WFLAtraffic","The official traffic :motorway::oncoming automobile::oncoming police car: feed of News Channel 8, with AM updates provided by traffic reporter @WFLADeanne and the @wfla 8 On Your Side team.","media"
745,"media","no","media",TRUE,"EricGlasserWTSP","Anchor/Reporter WTSP 10News Tampa Bay Like me on: https://t.co/1LOuWhK1xm","media"
746,"media","no","media",TRUE,"MBurgosNews","News Reporter. Love to share people's stories. If you have some, send them my way. Always remember to seize the day.","media"
747,"media","no","media",TRUE,"jeremydillonDC","Energy Reporter with @EENewsUpdates , formerly of CQ Roll Call ... Retweet≠agreement","media"
748,"media","no","media",TRUE,"Miamicurt","Associated Press reporter in Tampa Bay. Proud dad of 3 lovely girls. Seeker of truth. University of Kentucky grad and hoops nut","media"
749,"media","yes","media",TRUE,"Mike_Clay","Chief Meteorologist Bay News 9, Tampa Bay. I have a live radar and I'm not afraid to use it. Follow the whole team @bn9weather","media"
750,"media","yes","media",TRUE,"WritingLiYakira","Journalist @CBSNews focusing on the climate crisis and social justice || lover of all things ocean and ABBA || Opinions my own:globe showing Americas::blue heart:","media"
751,"media","yes","media",TRUE,"JWayEnviro","Environment Reporter at @FLORIDA_TODAY since 2000, covering Indian River Lagoon, the St. Johns River and other natural resources in Brevard County.","media"
752,"media","no","media",TRUE,"AmySWFL","Once an ashtray-dumping, obituary-writing clerk. Now News-Press journalist: curator of characters, conflict and curiosities.
And proud Alvanian.","media"
753,"media","no","media",TRUE,"kellymcb","Kelly McBride
SVP @ Poynter Institute
NPR Public Editor
Chair of the Craig Newmark Center for Ethics & Leadership
https://t.co/S9F0wpeCEp…","media"
754,"media","no","media",TRUE,"TBWheeler","Associate editor & senior writer, @ChesBayJournal (Bay Journal). Former enviro reporter, The Baltimore Sun; former president, SEJ. Retweets not endorsements.","media"
755,"media","yes","media",TRUE,"ErinBrockovich","Consumer advocate & Environmental Activist. Founder of The Brockovich Report Newsletter https://t.co/mKaymVynXP #TruthUnfiltered","media"
757,"media","yes","media",TRUE,"karenpinchin","Investigative food systems journalist & author of Kings of Their Own Ocean (upcoming 2023) | Fmr: @frontlinepbs @columbiajournMA | Tweets auto-delete.","media"
758,"media","no","media",TRUE,"tamarsenburg","Head up. Knees To The Ground. @News_8 evening anchor","media"
759,"media","yes","media",TRUE,"LOUISAGUIRRE","6 X Emmy winning TV journalist focusing on environmental and conservation issues. Presently anchor/correspondent @WPLGLocal10 Host of #DontTrashOurTreasure","media"
760,"media","no","media",TRUE,"nrodriguezmmj","Digital Producer content producer and official McWeevil correspondent for @wfla. Former digital lead at WDHN. Have a story idea? Email at nrodriguez@wfla.com.","media"
761,"media","no","media",TRUE,"chadterhune","Health reporter @Reuters. Previously at WSJ, LA Times, KHN. @UFJSchool alum. Tips: chad.terhune@tr.com or DM for Signal (he/him)","media"
762,"media","no","media",TRUE,"Newzysteph","TV Journalist/Host/Anchor - Storyteller, Lifestyle Aficionado, Wife and Mom. My Mantra: Inform~Inspire~Entertain *Retweets are not endorsements*","media"
763,"media","no","media",TRUE,"newsken","Award-winning journalist. RTs ≠ I agree. “Don't let it be forgot, that once there was a spot, for one brief shining moment, that was known as Camelot.”","media"
764,"media","no","media",TRUE,"WFLADeanne","@WFLA Traffic Anchor/ News Reporter @UofSouthFlorida Alum | AKA :two hearts:|#NABJ |Dog momma :dog face: |Your local GPS & community advocate #ForTheCulture:raised fist: medium-dark skin tone:Tweets = MY opinion","media"
765,"media","no","media",TRUE,"arin_twit","Author of YOUR ROBOT DOG WILL DIE: https://t.co/CNeQzsmKPc animal writer, @ColumbiaLaw grad, former @HuffPost animal welfare editor. I want to pet your dog.","media"
766,"media","no","media",TRUE,"jimverhulst","Jim Verhulst is the Sunday Perspective editor of the Tampa Bay Times. He is the Deputy Editor of Editorials and edits the op-ed page.","media"
767,"media","no","media",TRUE,"MitchPerry18","Political reporter, @FLPhoenixNews - former handle was @MitchEPerry","media"
768,"media","yes","media",TRUE,"bruceritchie","POLITICO Florida environment/energy reporter, grad Univ of S. Carolina, Univ of Florida","media"
769,"media","no","media",TRUE,"MahsaWho","Investigative journalist covering #DeSantis, crime & injustice in #Florida. Former NYC ADA. 4x Emmy Award-winner. Attorney. Born in Iran. @UVA @BrooklynLaw","media"
770,"media","no","media",TRUE,"FCN2go","Always On Your Side, First Coast News WTLV/WJXX Jacksonville, FL. Join the thousands following First Coast News.","media"
771,"media","no","media",TRUE,"curaffairs","Magazine of political commentary & analysis |  help@currentaffairs.org","media"
772,"media","no","media",TRUE,"mobilemort","Host and Executive Producer, NewsNight at @WUCFTV, Central Florida’s PBS station. Love real house music.","media"
773,"media","no","media",TRUE,"miranda_parnell",":television:NATAS Emmy-winning Anchor/Reporter at @10TampaBay :flying saucer:Licensed Drone Pilot SC•GA•MI•TX•FL :palm tree::crescent moon: #CarolinaGirl IG: mirandaparnelltv","media"
774,"media","no","media",TRUE,"TampaHoy","El nuevo sitio web para noticias locales, el tiempo y entretenimiento de Tampa. | Tampa’s newest home for Spanish language local news.","media"
775,"media","no","media",TRUE,"LeahShieldsNews","AP Award Winning Journalist | Emmy Nominated Reporter @FCN2go | @UF grad | #ACHD Tetralogy of Fallot","media"
776,"media","no","media",TRUE,"Christina_M18","Food reporter @nytimes. Hablo español. Tía Cuca's Chicken Soup: """"Primero, hay que matar el pollo.""""","media"
777,"media","no","media",TRUE,"NBC2","#1 News and weather site in Southwest Florida","media"
778,"media","yes","media",TRUE,"IanOliverWX","@foxweather meteorologist (CBM #665) MA :water wave: VT :skier: KY :tumbler glass: FL :sun: NY :red apple:","media"
779,"media","no","media",TRUE,"ndn","Breaking news, weather and sports from the newspaper of record in Naples, Florida. Part of the USA TODAY NETWORK. Email us at news@naplesnews.com.","media"
781,"media","no","media",TRUE,"Florida_Today","Latest news & interesting stories from Florida's Space Coast. FLORIDA TODAY, part of the USA TODAY Network. Send news tips to breakingnews@floridatoday.com","media"
782,"media","no","media",TRUE,"TheNewsPress","Reporting the news of Fort Myers, Cape Coral + SW Florida since 1884. @USATODAY Network. Breaking news, things to do, investigations, food, arts, nature + more.","media"
783,"media","yes","media",TRUE,"mattgraykxly","Real meteorologist who also plays one on TV for @kxly4news | Florida State '13 | Anxious millennial | cat dad / dog dad | Be nice to people","media"
784,"media","yes","media",TRUE,"wx_rachelj","Meteorologist for CBS17 in Raleigh, CBM #889, Valparaiso University graduate, Southern Illinois native, 2X Best Weathercaster finalist, weather nerd. she/her","media"
785,"media","no","media",TRUE,"JennaBrewSNN","Morning & Afternoon Edition Anchor @SNNTV | :television: Helping Hand host :handshake: Former Disney singer/actor :sparkles: :e-mail:Email: Jenna.Brew@snntv.com Tweets / Opinions my own","media"
786,"media","yes","media",TRUE,"WXReese","Meteorologist for NWS BRO. Formerly worked for WCAV & WRBL. Big fan of Florida State & the Pittsburgh Steelers! Views are all mine!","media"
