hand.label,hand.label_simplified,expert.ind,username,description
media,media,no,deannalamp1,"I always talk a lot but sometimes I get paid for it | Reporter @SpecNews1Triad | IG: Deannasays | Art enthusiast, music junkie, storyteller, poetry spiller."
other,other,no,CollinReports,| Journalist in a Previous Life | James Bond Fanatic
other-agg,media,no,caracowanwatts,"Cherokee Woman, Wife, Engineer, Ranch Hand, Small Business Owner, #Connector for the greater good, #Curator of Indian Country and #Cherokee news!"
other,other,no,Herbsistah,"Creator of WombLoveOlogy, Naturopath, Master Herbalist & Formulator, Momma, Writer, Fire-Eater, ☺ #wombloveology  Creator"
other,other,no,dcbigoso,"Consultant,Producer/Co-Host/Child of the most high). Half Nigerian and Half Native American #RedskinsTweetTeam,comicbook geek(Marvel),Snapchat: $dcbigoso3"
media,media,no,BiancaJoanie,freelance journalist based in Lima | caribeña y bori de pe erre 🇵🇷 | tb falo português
other,other,no,K_FarrellAuthor,Mother👧🏼 Writer📝 Reader📚 Teacher👩‍🏫  Artist👩‍🎨 Survivor🎗Ravenclaw💙 Cat Mom😻 She/Her - #amquerying
other,other,no,VyvyCG,"Pittsburgh Penguins, NHL, Marc-Andre Fleury🌸 Fan.
Kind People Welcome to Follow. Hateful can go elsewhere. Twitter is NHL news source, not my social club.☮"
other-agg,media,no,HispanicNews,"Latest news stories of interest to the Hispanic and Latino communities. News, weather, politics, business, sports, health and entertainment."
other,other,no,ChristineZambr1,"#Resistance to Religious Right, Fascism, Trumpism, Fox News propaganda. Words matter. Democracy matters. Fellowship, dog hugs, meals and kindness matter."
other,other,no,brianrobfetting,"adult boy dad, teacher, recovering journalist, abider, keto monster, and longtime Chicago sports sufferer.

https://t.co/wbYt9D7iUe"
other,other,no,allenequincy,"🇬🇧🇺🇸appearances on #NCIS #crazyexgirlfriend... English, German, Japanese speakin’ actress, comic, writer-n-SINGER…pronouns:Do/Re/Mi 🎶🎻🎤🎹🎸"
media,media,no,PatchFlorida,Top stories and breaking news across Florida.
other,other,no,Jdleo1800,"Vote Blue 2022 Antifa=Anti fascist. 
here for #resist save our
 country +constitution
No DMs! trolls report+ blocked! No LISTS! please VET!"
media,media,no,tranquilino20,"Journalism teacher/adviser The Arrow newspaper @ Clairemont high newspaper, hopeful entrepreneur, wannabjournalist, Renaissanceman, cosplayer. Does time exist?"
other,other,no,pfefer_r,"Punk rock lesbo mom. Guitar, songwriter, producer. Lover of US constitution, make a better world. #49ers
Proud to #RESIST since 1980. #VoteBlue 
No DMs  #Z24"
media,media,no,MURTWITNESSONE,"William K. Murtaugh, Online Reporter and Commentator
Member IAPP
UNITED JOURNALISTS & PHOTOGRAPHERS ASSOCIATION, INC.
https://t.co/2UDjxQKyZ5…"
other,other,no,suerogers31,Kansas City Cheifs😊 I'm a Psychic Medium. Wife and a Mother of 6.. Grandmother of 14 I'm a former RN now Disabled.
other,other,no,KindraCoates,Writer of original fiction and fanfic
media,media,no,JennGlenfield,"Video producer for @TB_Times, alum of @ucbsoj and former local politics and enviro issues for @ami_islander."
media,media,no,tampafreepress,"National and Local Breaking News, Sports, Commentary for The Tampa Bay Area and Beyond"
other-agg,media,no,SwissNetInc,"News about Switzerland, Swiss media, social media, marketing, strategies, policies, reputation risk management, online campaign"
media,media,no,jantesays,Single wordsmith Editor@bergensia The Sustainable Gazette Business Developer https://t.co/5blpbXbyna Strategic Coach Curious believer in humankind Wine connoisseur
media,media,no,ChristinaLCBS2,CBS2 News Producer
media,media,no,Stearley39,"Unemployed Wizard, Wanderer, Seeker, Philosopher, Poet, Bullshit Caller

Author: Patients, Profits and Power;
Contributing Editor: Nurse Abuse"
media,media,no,ntouch2020,The good news publication.  Entertaining and enlightening since 1996.
other,other,no,John_Westcott50,"Wannabe samurai. Amateur fencer, writer, musician and Bon Vivant. 51 Yrs strong. I invented the letter X. I molest chocolate cake when no one is looking."
media,media,yes,RyanLGallagher,Meteorologist working in various sectors. @stonybrooku Seawolf '12. ⚠️ Opinions are my own ⚠️ I love and serve all my neighbors #catholic (CT native)
other,other,no,kirkdamico,"President/CEO Myriad Pictures, producing & distributing feature films, television & media. Producer/Director. Proud Democrat. Love my family."
other,other,no,jujufleming1,"Dreamer of big dreams, writer, traveler, ocean-dweller🧜‍♂️🧜‍♀️👸👩‍🎓
#Guardian"
other,other,no,mrjeanvaljean,Instigator & nosy AF | Rated TV-MA | Reader discretion advised | 🇺🇸🇨🇺 | A little gay when I drink | Call me Ishmael | @floridastate alum | Bean counter
media,media,yes,WilcoxMeg,"Enviro journo covering food + ag, water, enviro health + justice, sustainabilty. Words @CivilEats @EnvirHealthNews @ensiamedia @GreenBiz & others @sejorg"
media,media,no,BlackNewsPortal,"The Pulse of the People. At least Be informed.. Empowering Black Local News Sources, One voice out of many, if choose to listen closely. Personal Yet Collective"
media,media,no,JosephTrento,"Reporter, author and screenwriter."
media,media,no,susanskate,Susan Taylor Martin is senior correspondent for the Tampa Bay Times.
media,media,no,tony_leroi,"Everything Ligue 1, Subeditor for @GFFN, @FAmericains page, proud father of 2 footballers, husband and writer."
media,media,no,hildebran,"Writer, activist, community organizer. #StandOnEveryCorner"
other-agg,media,no,NewsINF14,news information & Sellers
other-agg,media,yes,seatechcorp,Posting Seafood Industry News and Selling high quality seafood since 1982 specialty South America products crab shrimp langostino @seatechcorp
other,other,no,Ms_Muphry,"Fuck Hamas. Developmental, structural, line, copy editor. Ghostwriter. Ex prosecutor. Krav Maga black belt. 🦁🇮🇱🇺🇸"
other,other,no,lisasolod,"My novel SHIVAH is recently out  from Jaded Ibis Press. 

 Novelist, essayist,  opinion writer, and mother."
other,other,no,clandersen,"Progressive. Animals, Politics, Stocks, Trying to suss out the truth and looking for real news.  #RedWavesAss  #FuckTheGQP
#SaveThePlanet #StandWithUkraine"
media,media,no,Thais_pz,"Journalist at European Broadcasting Union |
Masters in Political Science, University of Geneva"
other,other,no,martinegallant,"(She/Her) Graphic Artist/Technical Writer-Editor/Not Parody
#BLM #SAYGAYANYWAY #ENDGUNVIOLENCE #FUCKTHENRA"
media,media,yes,raywolf3rd,"Family, retired NWS SOO, meteorologist/climatologist, Iowa State Master Gardener, Cyclones, Chicago sports, classic movies, ag & environ, trains, foodie.🇨🇭"
other,other,no,TheCBrockShow,"941 by the way of West By God Virginia. MCC & @USFSM grad, 1-time sports journalist, $MANU shareholder. Fan of wrestling, stocks, sports technology & data, SEO"
media,media,no,ParadiseNewsFL,"Pinellas County's BEST READ magazine for news & events on the beaches, downtown and St. Petersburg. Local since 1995. Visit https://t.co/CkJ4G9SZD9."
media,media,no,JamisonUhler,"Jamison Uhler is a 6x EMMY award-winning main anchor at ABC Action News in Tampa, FL.  Husband and father of 3."
other,other,no,JoshuaGoji,Godzilla fan. Loves animals and prehistory. Kaiju War Chronicles writer and woke as fuck. Imperfect human being that’s always trying to do better.
other-agg,media,no,DistressedVol,"Breaking and trending U.S. news articles and videos aggregates from Google News, Reuters, and YouTube News. This feed is inactive. (via @Dvolatility)"
media,media,no,LPRyanYuenger,"Multimedia Journalist for Mid-West Family SWMI
""""It is the small everyday deeds of ordinary folk that keep the darkness at bay. Small acts of kindness and love."""""
media,media,yes,Sarah_Gibbens,Environment journalist @NatGeo | Previously at National Journal |Tejana | send tips/questions ➡️ sarah.gibbens@natgeo.com
other,other,no,LawrenceLeritz,"Broadway☆Film☆TV☆Dance. Emmy's Night Of Too Many Stars, Macy's Parade opening, Mrs Maisel, SNL, Love In Kilnerry '22, Time Mag's Local Hero. Rep- MSA-NY🐕"
other,other,no,WendyRubin11,"Ed in🇩🇪through LMU Uni München. Poli Sci/Intl Rel/Journ.Retired🇩🇪Journalist,Natl Team Swimmer.Moved to Phoenix1996,RealEstate,fmr 10yr PresAzWomenIntlTrade."
other,other,no,RickSpilman,"Writing about ships and the sea - author of the novels, Evening Gray Morning Red, The Shantyman, & Hell Around the Horn, and host at the Old Salt Blog"
other,other,no,kinnehan,"Writer, OBOD, CR - humanist. Dogs. Nature. Master Gardener. Polytheist. 
he/him  Author - The Scribe. #pigoneer #GOODTROUBLE
noetic archeologist"
other,other,no,walkerdoug,"#STEELDRUMARTIST  Percussionist, Film Score, Composer, Producer & Director! Always looking for some new tunes! https://t.co/matmtL1QVj"
media,media,no,SundeTVNews,"Journalist & coffee-addicted @SeattleU grad loving life in sunny Tampa, Florida 🏝 with hubby + dogs"
other,other,no,JadeJurek,"just for the record, I am a true Independent. i judge people not for their politics, but for what they show themselves to be. oh, and I report bots."
media,media,no,themiguelamaya,🎥 Emmy Award-Winning Reporter | Digital Journalist @CBSNews | @ColumbiaJourn & @UnivMiami alum | RTs are not endorsements
media-acad,media,no,DelthiaRicks,"Award-winning science writer. Author. Citizen Scientist. Bylines: Newsday, Discover Magazine, Journal of the Nat'l Cancer Institute, Ms Magazine, Medical Xpress"
other,other,no,ebethroberts11,Arts & Culture College Football Literature NFL Movies Photography Sports TV Shows Weather Humor Entertainment Celebrity News
other,other,no,HoffmanHopes,"Just the facts, ma'am. Back it up or STFU. Truth ALWAYS wins.
Image: Oslobodjenje newspaper office, bombed during war in Bosnia.  They kept publishing."
other-agg,media,no,LatestComments,"Latest Commentary on Politics, Business News & commentary articles. Breaking news and information on top stories, Sports, business, entertainment, Politics."
media,media,no,Star_Foreign,News and analysis from around the 🌏. Sign up for a morning briefing of the day's top stories. https://t.co/wMw0aobbwG
other,other,no,emailcharlieb,News
other,other,no,joke2power,"Writer, organizer, producer. Opinions & jokes are my own."
media,media,no,RT_Dailey,"Covering FL’s Capitol @newsservicefla, part of @GovExec - Past: @WFSUmedia 📻 @TDOnline 📰 - @floridastate grad. Producer, @DeeperDiveCast 🎙"
media,media,no,miamitv,"TV Network - Miami - Ch. 18 Barcelona: Ch. 24 Madrid: Ch. 36-38 Zaragoza: Ch. 52 Tenerife: Ch. 10 
Costa Rica: 610HD / Yuma-California: 33 /"
other,other,no,Tampa_Rick,"Patriot - Retired Swamp Music Guitarist-Song Writer 
Producer-Publisher ascap- KE4SXG"
other,other,no,JaneHWBB,"Humanitarian, writer. Want to preserve both natural and human-created richness of our surroundings for children; work for common good and wellbeing. No lists."
other,other,no,Strongest_Wind,"writer, vegan, Buddhist, friend."
other,other,no,DarthSpader747,"The TV business is a long plastic hallway, a shallow money trench where thieves and pimps run free, and good men die like dogs"
media-gov,media,no,RyanHughesNews,"PIO @PascoCountyPIO. Content Agent @LucieContent. Ex-TV reporter. From 'The Way Life Should Be.' Go Bolts, Sox & Orlando City Soccer."
media,media,no,MartyRoseFL1,"Co-Host New Yawk Mets Bazeball on Comfortably Zoned Radio, Retired from AP, USAF Vietnam Vet, husband, father, grandpa. True Blue! New Yorker until retirement."
media,media,no,Altijay93,"Florida Native, News Video Journalist 📺 , USF Graduate of Mass Communications, Avid ⛳️ 🏌️#GoBulls 🤘🏼#BullsTwitterMafia"
other,other,yes,GrtLakesJrnl,"Natural resources, climate, wildlife, and freshwater security in the Great Lakes Basin. David M. Freedman, editor. Photo credit: Wikimedia Commons"
other,other,no,4sutq8,Here for news and giggles.
other,other,no,msdianeskinner,"Writer, retired teacher, recovering Anglo-Quebecer. Mom to @DawnRebel & Val, Grandma. Woman of the world."
other,other,no,babadri,"photographer, audio producer, baker, endlessly curious explorer. i've got a wicked cackle."
media,media,yes,mlgriffinWX1,"Climatologist/Meteorologist, informal STEM outreach educator, coffee addict & @floridastate alumna. MD Native w/ FL, KY, and TN ties. Tweets/opinions are mine."
other,other,no,pghdrew,Lifestyle Personalities Tech News US & World News Car Culture
other,other,no,Ramon79838090,Watch tv
media,media,yes,MaryLizThomson,"Award Winning Director/Prod/Editor/Writer & Enviro. My new project is Nature Resets for stress, working on #climate doc, previous doc about saving redwoods"
media,media,no,MarcACaputo,National political reporter at The Messenger. Florida Man.
other,other,no,j_waller3,"Native Californian, attorney, oenophile, environmentalist, news junkie, Berkeley alum (Econ), & slave to the wishes of my rescue cat (not sure who rescued whom)"
other,other,no,Dirtynavychick2,reality TV junkie. Driving the misery mobile for @bachelorABC is my dream job.I will answer stupid questions with stupider answers. I drink 🍷 from a sippy cup.
other,other,no,James_W_R2,Only one race: the human race — all cultures add value to humanity — Pacifist — animal lover esp dogs — family man — musician and writer
media,media,no,enigmasept9,"Dad, hubby, emcee, photographer, FAMU grad, co-host of #UGRV89 and host of The Enigma Sept Hour podcast."
media,media,no,NicolBoulanger,"Travel Journalist / Journaliste Voyages freelance
Retraitée animatrice au Réseau TVA Québec.  TV host TVA Network"
media,media,no,ElsaBolt,"Executive Producer, Emmy-Winning Journalist @WPLGLocal10. @UMSoC Alum - Summa Grad. Miami native. Aims To Live With A Bolt Of Joy. Forever My Mother's Daughter."
other,other,no,LizaSoho,"New Yorker, Independent Thinker, Editor, Book PR, Millennial ... WARNING: I block ignorance & hate."
other,other,no,ponnlive,"Comics reader, AFOL, wannabe writer and all around nerd."
media,media,no,RodCarterTV,Veteran Journalist - FAMU Rattler - Phi Beta Sigma
other-agg,media,no,HyperObserver,"'Feed your head' exploring global, national & Texas news via legit links chosen by ex journo, vet adman, Brasil music nut & fmr Cuba yuma."
other,other,no,HalliePeilet,"Hallie like Berry🍓, Peilet like Airplane✈️ | Emmy-nominated former journalist | Rescue 🐶 Mom"
other,other,no,KateZimm,"Veterinarian, writer, musician, poet, and generally happy person."
other,other,no,queenskyking,"HEY YA 💜 I’m Sky 💜 I watch and rewatch TV. Old, new, fiction, documentaries, subtitled, ALL OF IT. P.S. I’ll be wearing a mask inside, outside, in space, etc."
other,other,no,JonnyTorres,"First generation American. Father. 🇨🇴 Colombian by blood, American by the grace of God. 🇺🇸 Host of @TheYardSign. Formerly @ RNC, US Senate, RPOF, Radio Host"
media,media,no,sergiootalora,"Journalist. Columnist of El Espectador. Host, writer and producer of Quien Dijo Miedo podcast. Tweets are my own."
other,other,no,orthopsia,#TheResistance #BlueWave #BidenHarris2020 #Artist #Healer #Writer #INFJ #5w4 #Type5 ❄️♍️🇺🇸
other-agg,media,no,NGOxygen3,"(LMV Gas) Oxygen and Nitrogen producers in Delta State, Nigeria. Industry news and more."
other,other,no,sgbassett,"Lawyer, Technology Consultant, Writer, and Bassist"
other-agg,media,no,1USNews,"#1USNews

All #USA #News in one application

more than 20 #agency and #newspaper

#Install free now"
other,other,no,DoveShyanne,"Senior at @usouthflorida, pursuing a degree in Mass Communications. Aspiring Journalist and #Golf fanatic."
other,other,no,hollygregory33,Reading the news & raising some boys.
other,other,no,SJBlock2,News and politics junkie.  Always curious.  Art photographer.  Bibliophile. Laurie Anderson and David Berne fan.  Dog and cat person.
other,other,no,Dhurtado13,Photography Music Movies Politics Haha Trending Travel Literature DIY & Home Fashion & Beauty Amazing Pop Latino Music Cute Science News Space News
media,media,yes,Earth_Media_,"Executive Director, Earth Media. Writer, campaigner, adviser on enviro, social & political strategies.
From NYC, so we always knew Donny was a dangerous fraud."
