"","text","id","reply_settings","author_id","created_at.x","possibly_sensitive","conversation_id","lang","in_reply_to_user_id","created_at.y","protected","profile_image_url","verified","name","description","username","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"218","Red Tide Genocide
suncoastwaterkeeper 's Justin Bloom being interviewed by NBC National Nightly News' #kerrysandersnbc airing Thursday. #varicam #nbc #redtidegenocide @ Sarasota, Florida https://t.co/340BrEBn5s","1031902362992955394","everyone","17684216",2018-08-21 13:54:29,FALSE,"1031902362992955394","en",NA,"2008-11-27T18:02:23.000Z",FALSE,"https://pbs.twimg.com/profile_images/1253878614/sirkenrobinsonrich_normal.jpg",FALSE,"Rich Schineller","","schineller","NYC Sarasota",NA,"https://t.co/Epraq3liRZ",0,0,0,0,0,"5acc3a887617d093",331,886,516,3
"219","https://t.co/VqBzF0vLIF","1031910532171923456","everyone","3923331255",2018-08-21 14:26:57,FALSE,"1031910532171923456","zxx",NA,"2015-10-11T01:28:51.000Z",FALSE,"https://pbs.twimg.com/profile_images/1253304026290098177/qB6gUKbN_normal.jpg",FALSE,"Sandra Turner","","SandraT86856234",NA,NA,NA,0,0,0,0,0,"67af5e473c9fe261",120,194,1751,2
"220","Red tide effects, dead fish everywhere 😭😭😭

#redtide #redtideeffects #redtidesucks #caseykey #veniceflorida #deadfish #gulfofmexico @ Casey Key https://t.co/26u2Oj97Nz","1031982466054148096","everyone","39212442",2018-08-21 19:12:47,FALSE,"1031982466054148096","en",NA,"2009-05-11T07:40:18.000Z",FALSE,"https://pbs.twimg.com/profile_images/969799628228046848/toRzEtyR_normal.jpg",FALSE,"Pakalolo Girl","A strange girl she is, and yet funny and witty, she wants to be abducted by aliens.","pakalologirl","The Basement",NA,"https://t.co/tkGhfl6IHO",0,0,0,0,0,"4ec01c9dbc693497",82,66,778,1
"221","Hi guys, need to take tonight off the red tide is really kicking my ass today with this migraine. Hope you all have an awesome night!","1032032403420786688","everyone","998264107",2018-08-21 22:31:13,FALSE,"1032032403420786688","en",NA,"2012-12-09T00:12:34.000Z",FALSE,"https://pbs.twimg.com/profile_images/666659223657385984/PTr2tnGd_normal.jpg",FALSE,"Vee","Hey you, have an amazing day!","BunnehTV","New York City",NA,"https://t.co/Yo5gge57MO",1,3,5,0,0,"5acc3a887617d093",1034,576,2637,10
"222","@BunnehTV Get well soon!!","1032039512153763840","everyone","706651146325065728",2018-08-21 22:59:28,FALSE,"1032032403420786688","en","998264107","2016-03-07T01:22:17.000Z",FALSE,"https://pbs.twimg.com/profile_images/871581056507547648/Aej4Cfov_normal.jpg",FALSE,"CasterOfCurses3752","No solace, no sanctuary... Twitch Affiliate, embracing life's challenges.","Caster3752",NA,"1568225112314286084","https://t.co/ScFInskNLp",0,0,1,0,0,NA,134,204,2600,5
"223","@RitaSibajaTv @2018Presidente ????? Estimadas y todos los demás, la Marea Roja sólo afecta a los animales filtradores como los moluscos, : choros, choritos, tacas o almejas, machas, etc, etc. No afecta peces. Por lo tanto, la fotografía mostrando peces muertos, no se aplica a este.","1032062334309728256","everyone","824208996",2018-08-22 00:30:09,FALSE,"1029007675147919360","es","806233835310641152","2012-09-14T23:57:53.000Z",FALSE,"https://pbs.twimg.com/profile_images/1554527999059324928/mXLd0nBB_normal.jpg",FALSE,"alexis dubreuil","Osornino, papá, esposo, emprendedor, regionalista, Ingeniero E. Industrial, Diplomado RRHH y, por sobre todo: Chileno!!!","dubre66",NA,NA,NA,0,1,0,0,0,NA,1635,1941,38482,19
"224","All this beauty and the only thing we can smell is dead fish. #sarasotasands #redtide @ Sarasota Sands Resort #108 https://t.co/upqd2QxUTg","1032062978051514368","everyone","304023921",2018-08-22 00:32:43,FALSE,"1032062978051514368","en",NA,"2011-05-23T20:11:57.000Z",FALSE,"https://pbs.twimg.com/profile_images/745549225941839872/9hteQigG_normal.jpg",FALSE,"Juls","Grateful to be a child of God and a mom!!  💜🙏💖","julieclaudette","Wisconsin, USA",NA,NA,0,0,1,0,0,"5acc3a887617d093",15,172,409,0
"225","@dubre66 @2018Presidente Estimado Alexis, por favor se puede referir a este enlace pars mas información https://t.co/HSY9Qrawx3","1032071482690691074","everyone","806233835310641152",2018-08-22 01:06:31,FALSE,"1029007675147919360","es","824208996","2016-12-06T20:28:20.000Z",FALSE,"https://pbs.twimg.com/profile_images/1614070657280782336/vNiSIul8_normal.jpg",FALSE,"Rita Sibaja","| Reporter @univisionnevada | Previously at @UniTampaBay, Noticias @winknews & @coloradoya | @NAHJ |","RitaSibajaTv","Las Vegas, NV",NA,"https://t.co/JSuhDT2ISd",0,1,0,0,0,NA,312,738,1847,4
"226","@RitaSibajaTv @2018Presidente Super interesante, debe ser u a variedad de marea roja que no está presente en aguas chilenas, quizás por la temperatura del agua, acá es mucho más baja. Por suerte para nuestra población. La que se da en Chile, sólo afecta a los bivalvos.","1032074299346231296","everyone","824208996",2018-08-22 01:17:42,FALSE,"1029007675147919360","es","806233835310641152","2012-09-14T23:57:53.000Z",FALSE,"https://pbs.twimg.com/profile_images/1554527999059324928/mXLd0nBB_normal.jpg",FALSE,"alexis dubreuil","Osornino, papá, esposo, emprendedor, regionalista, Ingeniero E. Industrial, Diplomado RRHH y, por sobre todo: Chileno!!!","dubre66",NA,NA,NA,0,2,1,0,0,NA,1635,1941,38482,19
"227","@dubre66 @RitaSibajaTv Efectivamente ese tipo de floración no ocurre en Chile ..producida por Karenia brevis q produce Brevetoxina y q es capaz de matar peces!!","1032080493557309447","everyone","344951444",2018-08-22 01:42:19,FALSE,"1029007675147919360","es","824208996","2011-07-29T20:59:30.000Z",FALSE,"https://pbs.twimg.com/profile_images/1468202578/image_normal.jpg",FALSE,"CharlieBio","Research Scientist.
Interests: Bioactive Molecules, Marine Metabolites, Pharmacology, Chemistry, Aquatic Toxicology, Climate Change.","CharlieBio","Norway / France / Valdivia ","1218353787938787334",NA,0,0,1,0,0,NA,413,242,34960,20
"228","@dubre66 @RitaSibajaTv Ese tipo de floración esta más asociada a aguas tropicales. Y los efectos a la salud humana pueden ser nocivas incluso x via aerea (aerosol)","1032081083091877888","everyone","344951444",2018-08-22 01:44:40,FALSE,"1029007675147919360","es","824208996","2011-07-29T20:59:30.000Z",FALSE,"https://pbs.twimg.com/profile_images/1468202578/image_normal.jpg",FALSE,"CharlieBio","Research Scientist.
Interests: Bioactive Molecules, Marine Metabolites, Pharmacology, Chemistry, Aquatic Toxicology, Climate Change.","CharlieBio","Norway / France / Valdivia ","1218353787938787334",NA,0,0,0,0,0,NA,413,242,34960,20
"229","@BunnehTV Hope you feel better soon!","1032083047808737282","everyone","885152230168461314",2018-08-22 01:52:28,FALSE,"1032032403420786688","en","998264107","2017-07-12T15:01:51.000Z",FALSE,"https://pbs.twimg.com/profile_images/1263981299171295238/DuuAiA0t_normal.jpg",FALSE,"Brian","","BadawinV",NA,NA,NA,0,0,1,0,0,NA,2,9,13,0
"230","@BunnehTV Send us pics of your hair pls thx","1032181154265346049","everyone","710652444900896769",2018-08-22 08:22:18,FALSE,"1032032403420786688","en","998264107","2016-03-18T02:22:00.000Z",FALSE,"https://pbs.twimg.com/profile_images/1608658682006638593/cCdIXxv4_normal.jpg",FALSE,"IAmFury1","US Army Veteran. Twitch Affiliate. 18+ only.","IAmFury2","United States","907821294975987712","https://t.co/MqmSDTrubO",0,0,1,0,0,NA,485,996,20931,26
"231","@StankSuzette @realDonaldTrump We’ve got lots of dead fish from red tide here in Sarasota that we’d be glad to contribute.","1032263216221569024","everyone","373025801",2018-08-22 13:48:23,FALSE,"1032256443985084417","en","856394151029551104","2011-09-13T21:19:04.000Z",FALSE,"https://pbs.twimg.com/profile_images/1506978556999573512/6LSTz3Ff_normal.jpg",FALSE,"Mark Usher","Sarasota Tsunami Masters Swim Team","markausher","Sarasota, FL",NA,NA,0,0,2,0,0,"5acc3a887617d093",70,126,3699,0
"232","Since August 7th @MoteMarineLab has recovered 13 dead dolphins. Red tide is suspected but they’re working on necropsies and testing to confirm. @FOX13News #Sarasota #RedTide https://t.co/KgM0K407WQ","1032264450802417664","everyone","26014932",2018-08-22 13:53:18,FALSE,"1032264450802417664","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",4,0,6,2,0,"5acc3a887617d093",7310,516,21126,190
"233","The latest dolphin was recovered yesterday from Manasota Beach. It’s the 13th and is a calf. From those recovered 7 are males, 6 females, 1 calf and 1 neonate (newborn or unborn fetus) @FOX13News @MoteMarineLab #Sarasota #RedTide https://t.co/hX31JGjpP4","1032264838226083841","everyone","26014932",2018-08-22 13:54:50,FALSE,"1032264838226083841","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",3,0,10,1,0,"5acc3a887617d093",7310,516,21126,190
"234","This is the beach behind my house in Venice Fl. The dead fish and the odor is horrendous. I can’t use my pool or even walk outside my house. I have a constant cough from breathing the toxic air. I recognize the Red Tide is a natural occurrence but humans feed it! https://t.co/dZsg3f3egz","1032299747967750144","everyone","112621400",2018-08-22 16:13:33,FALSE,"1032299747967750144","en",NA,"2010-02-09T04:29:48.000Z",FALSE,"https://pbs.twimg.com/profile_images/378800000258220511/decfda6abfbcb86055eb13a8f2c4e04b_normal.jpeg",FALSE,"Susan Garrett Mays","Loves God, my family, and my two Westies.  Music is a must. I'm a night owl, and I love the beach.","Siestasuz","Florida",NA,NA,0,0,1,0,0,"46f560fbf4d9593e",116,245,767,0
"235","How are Sarasota lifeguards handling the toxic red tide. We will have the story tonight on 10 news wtsp https://t.co/9F10ORaQpW","1032307039043768321","everyone","4288372707",2018-08-22 16:42:32,FALSE,"1032307039043768321","en",NA,"2015-11-26T19:27:12.000Z",FALSE,"https://pbs.twimg.com/profile_images/761319230935564288/DsyfQrCL_normal.jpg",FALSE,"SrqTV","Sarasota CBS, @wtsp photojournalist","srqtv1","Sarasota, FL",NA,"https://t.co/ggDXUOqXNR",4,0,8,1,0,"07d9ec9e0fc87006",1539,4211,485,27
"236",".@NOAA says a weather cure won't work for #RedTide. Hurricanes have been touted as an instant solution, but could spread the nasty algae and the nutrients it needs to grow https://t.co/cw2i8FtWl2","1032337243996938240","everyone","21992035",2018-08-22 18:42:33,FALSE,"1032337243996938240","en",NA,"2009-02-26T08:55:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",TRUE,"Carlos R. Munoz 📰","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","ReadCarlos","⚓ Cumberland, RI ",NA,"https://t.co/XWTXNo6tNp",1,0,1,1,0,"5acc3a887617d093",3375,1856,40379,97
"237","How long this red tide shit gonna last 😩😩😩🤢","1032344705122611200","everyone","254307236",2018-08-22 19:12:12,FALSE,"1032344705122611200","en",NA,"2011-02-19T01:40:24.000Z",FALSE,"https://pbs.twimg.com/profile_images/1589301539570581505/DOuU3qNl_normal.jpg",FALSE,"Yaya","all love ❤️","yayalareinaaa",NA,"664656798469738497",NA,0,0,0,0,0,"5acc3a887617d093",1203,666,16012,2
"238","@SaveOurSeabirds talks on how #redtide is affecting birds, tonight at 5:00pm on @mysuncoast! 
Here’s a Fb live I did with Dana, the Avian Hospital Administrator⬇️⬇️

https://t.co/bpNtV7asje

Here’s a little funny clip of the pelicans (sorry for the sideways video!) https://t.co/P4KVI3muMP","1032345457559777280","everyone","979718637299929088",2018-08-22 19:15:11,FALSE,"1032345457559777280","en","149246680","2018-03-30T13:55:00.000Z",FALSE,"https://pbs.twimg.com/profile_images/1519121464666083330/ih5WLmNS_normal.jpg",FALSE,"Sammi Battista","📸 Absolutely adore capturing memories for others. See more work on the gram ⇩","SammiBPhoto","Sarasota, FL",NA,"https://t.co/th63VYvcq2",1,1,5,0,0,"07d9c9f33a887000",221,154,584,2
"239","@kristieistired No we also have red tide 😭😭😭","1032352846258286594","everyone","19342643",2018-08-22 19:44:33,FALSE,"1032014383021543425","en","52161849","2009-01-22T15:25:51.000Z",FALSE,"https://pbs.twimg.com/profile_images/1616660239025328128/ph1JkWJW_normal.jpg",FALSE,"that Krissy","“RTR, Bro” | president of the @thirty20eight fan club | podcast sommelier | lots of typos |   DLP stan","krissymmurphy","PNW","1618115704653516800",NA,0,1,0,0,0,"0110869c215f9ed6",5752,3665,132192,206
"240","#sarasota #redtide #fertilizerspollute #pesticideskill #enoughisenough #screwyourstaugustinelawn #nowordsforthis https://t.co/5ulzgmT82c","1032356540823625728","everyone","862689658924404736",2018-08-22 19:59:14,FALSE,"1032356540823625728","qme",NA,"2017-05-11T15:23:37.000Z",FALSE,"https://pbs.twimg.com/profile_images/1589368543765794817/M7P5OVkj_normal.jpg",FALSE,"Samantha","Some of my ideas are conflicting, but not when it comes to kindness, be nice or get lost. And thanks for asking, but I’m married. Please, NO DM’s.✌️💜","samflower31","Sarasota, FL","1163784348547584000",NA,0,0,0,0,0,"7f6bf29133462d29",630,2328,9884,1
"241","The smell of red tide has reached my side of town... fucking disgusting","1032379765670391808","everyone","432496892",2018-08-22 21:31:31,FALSE,"1032379765670391808","en",NA,"2011-12-09T13:19:07.000Z",FALSE,"https://pbs.twimg.com/profile_images/1621229254854819846/nDOR8IQc_normal.jpg",FALSE,"pinche kiki","thot thoughts","kivrvxx","North Sarasota, FL","515896989041852416","https://t.co/prwnKhYXrb",0,0,1,0,0,"183a5da5f6f865f4",1392,790,57128,13
"242","Photos from a @MoteMarineLab manatee survey flight shows an algal bloom over Sarasota Bay. #RedTide https://t.co/naJQwZY4KA","1032383239065726978","everyone","21992035",2018-08-22 21:45:19,FALSE,"1032383239065726978","en",NA,"2009-02-26T08:55:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",TRUE,"Carlos R. Munoz 📰","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","ReadCarlos","⚓ Cumberland, RI ",NA,"https://t.co/XWTXNo6tNp",0,0,0,0,0,"5acc3a887617d093",3375,1856,40379,97
"243","First thing I smelled getting off the plane back home...the red tide. It is as bad as they say it is and then some. Had to take 2 puffs of my inhaler before even leaving the airport.","1032388755720564736","everyone","958062640273809408",2018-08-22 22:07:14,FALSE,"1032388755720564736","en",NA,"2018-01-29T19:41:48.000Z",FALSE,"https://pbs.twimg.com/profile_images/1547758290720829444/e_bfq1xK_normal.jpg",FALSE,"Chris Gothner","Digital @WPLGLocal10. Florida native (941➡️305 w a few stops in between). Opinions own. As seen on @KCCINews @WISCTV_News3 @KOMUNews. @Mizzou Made. IG: cgothner","Chris_Gothner","Miami",NA,"https://t.co/FF4m7bV7bD",0,0,3,0,0,"0110869c215f9ed6",2508,1542,16759,52
"244","One of the downsides living by the ocean is the smell of the #RedTide 🤢","1032389634129424384","everyone","44818151",2018-08-22 22:10:44,FALSE,"1032389634129424384","en",NA,"2009-06-05T04:12:53.000Z",FALSE,"https://pbs.twimg.com/profile_images/804959018015805440/Fae7UQaN_normal.jpg",FALSE,"SERAFIN","▶️ PLAY -  AVAILABLE NOW w/ @djsammyslade • BOOKINGS: troy@sleepinggiantmusic.com @pitchthetempo https://t.co/e9IKm91cRb","djserafin","Los Angeles, CA","1399705446198530050","https://t.co/TNYkD1oQtB",0,1,0,0,0,"4a6279a776547e53",9437,2968,41721,199
"245","Today... A day at the park in downtown Sarasota. I had to go down and see it for myself.

it’s unimaginable what’s happening in my hometown, my home state of Florida. I know Red Tide and it’s not like this. 

Water is our most important resource and we need to protect it. VOTE!!! https://t.co/fWZ3wNLuPX","1032397144093810688","everyone","28881811",2018-08-22 22:40:34,FALSE,"1032397144093810688","en",NA,"2009-04-04T22:12:41.000Z",FALSE,"https://pbs.twimg.com/profile_images/989844520438202368/m4ryUq7G_normal.jpg",FALSE,"PHbotanical","Organic skin products. Made wholesale for small locally owned businesses. Organic handmade, small batched that is handcrafted by a single mom with two children.","PHbotanicalINC","United States of America",NA,"https://t.co/PieEsnUAkc",0,0,2,0,0,"07d9e8c327888001",1443,473,519,32
"246","@JohnEnglish1 Crazy right","1032438006567890946","everyone","44818151",2018-08-23 01:22:57,FALSE,"1032389634129424384","en","42544365","2009-06-05T04:12:53.000Z",FALSE,"https://pbs.twimg.com/profile_images/804959018015805440/Fae7UQaN_normal.jpg",FALSE,"SERAFIN","▶️ PLAY -  AVAILABLE NOW w/ @djsammyslade • BOOKINGS: troy@sleepinggiantmusic.com @pitchthetempo https://t.co/e9IKm91cRb","djserafin","Los Angeles, CA","1399705446198530050","https://t.co/TNYkD1oQtB",0,0,0,0,0,"4a6279a776547e53",9436,2968,41721,199
"247","Except we have red tide and everything smells like old broccoli 🙃 https://t.co/5vIGY7tKed","1032439459927744519","everyone","194388623",2018-08-23 01:28:43,FALSE,"1032439459927744519","en",NA,"2010-09-24T00:40:58.000Z",FALSE,"https://pbs.twimg.com/profile_images/835721853461221377/h3QRjWUK_normal.jpg",FALSE,"dorey 🤍","livin' la vida broka • usf 🏹🦢🧸","doreycxo","Sarasota, FL",NA,NA,0,0,2,0,0,"5acc3a887617d093",351,551,5967,2
"248","@marcorubio Hey why don’t you do something about the nitrogen runoff from #BigSugar polluting Lake O and then being dumped into the Gulf. It’s feeding the #RedTide! I live 2 miles from the water my eyes itch and I feel like I have a hair ball in my throat! https://t.co/PuEHRQO66E","1032453413458591744","everyone","29586347",2018-08-23 02:24:10,FALSE,"1032414094664630273","en","15745368","2009-04-08T00:11:37.000Z",FALSE,"https://pbs.twimg.com/profile_images/1570118428328951809/cbWvob4K_normal.jpg",FALSE,"Annie","One of the last sane people left in #Florida #VoteBlue","weievil","Florida, USA ","1513340403935854592",NA,1,0,0,0,0,"db1b8112ce82f28d",1201,2661,11105,0
"249","alright this red tide thing is getting out of hand now 🤢😷","1032619002202402817","everyone","3504759676",2018-08-23 13:22:09,FALSE,"1032619002202402817","en",NA,"2015-08-31T19:09:31.000Z",FALSE,"https://pbs.twimg.com/profile_images/1558998831488028674/eaeC64j2_normal.jpg",FALSE,"Davv.💪🏽🤓🇯🇲","personal trainer💪🏽/Gymshark athlete 🦈A 🦁 doesn’t concern itself wit the opinion of 🐑/“why not”‼️","takeflight35",NA,NA,"https://t.co/nSvoxDwcfq",0,0,1,0,0,"67af5e473c9fe261",538,786,17459,1
"250","Customers disappear from Siesta Key @FOX13News #siestakey #redtide https://t.co/XZbaPITfrC","1032620338348220416","everyone","26014932",2018-08-23 13:27:28,FALSE,"1032620338348220416","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",2,1,4,0,0,"db1b8112ce82f28d",7310,516,21126,190
"251","Doctors: Red tide-related health problems increase in southern Bay Area counties @FOX13News #venice #sarasota #redtide  https://t.co/Q2bgB9FEIm","1032620567583764482","everyone","26014932",2018-08-23 13:28:23,FALSE,"1032620567583764482","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",1,0,4,0,0,"db1b8112ce82f28d",7310,516,21126,190
