"","text","conversation_id","created_at.x","author_id","lang","reply_settings","possibly_sensitive","id","in_reply_to_user_id","verified","created_at.y","location","name","profile_image_url","description","protected","username","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"125","RT @ByJoshSolomon: “There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fine…","1171945741805379585",2019-09-12 00:36:53,"2560039170","en","everyone",FALSE,"1171945741805379585",NA,TRUE,"2014-06-10T22:46:41.000Z","Washington, DC","Ben Leonard","https://pbs.twimg.com/profile_images/1511758380469268490/71YMgmk-_normal.jpg","@POLITICO health care reporter, Future Pulse author | Tips: bleonard@politico.com, 6505330186 | Proud @Duke_DeWitt alum  | Cover photo: @m1brochstein",FALSE,"_BenLeonard_","https://t.co/ziUQGalehb","1545465737149665280",8,0,0,0,0,NA,2540,997,10868,88,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W"
"126","RT @ByJoshSolomon: “There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fine…","1171949298323460098",2019-09-12 00:51:01,"165885518","en","everyone",FALSE,"1171949298323460098",NA,TRUE,"2010-07-12T20:02:04.000Z","Dallas, TX","Amy Hollyfield","https://pbs.twimg.com/profile_images/1444823596665348098/DjVVQCUO_normal.jpg","Managing Editor @dallasnews. Northwestern graduate. Michigan native. She/Her.",FALSE,"amy_hollyfield","https://t.co/Zeeri72QSQ",NA,8,0,0,0,0,NA,9711,3802,63366,450,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W"
"127","RT @ByJoshSolomon: “There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fine…","1171963456842620928",2019-09-12 01:47:16,"17873369","en","everyone",FALSE,"1171963456842620928",NA,TRUE,"2008-12-04T18:03:12.000Z","Tampa, FL","Charlie Frago","https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg","Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.",FALSE,"CharlieFrago","https://t.co/uISsduaLRA",NA,8,0,0,0,0,NA,4928,3737,14779,155,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W"
"128","RT @ByJoshSolomon: “There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fine…","1171965732843859968",2019-09-12 01:56:19,"1938703328","en","everyone",FALSE,"1171965732843859968",NA,FALSE,"2013-10-05T19:56:13.000Z","St Petersburg, FL","Bobby Bills","https://pbs.twimg.com/profile_images/820682206754590721/92aa6mfi_normal.jpg","Tampa area",FALSE,"BobbyBillsTV",NA,"1532115837020254208",8,0,0,0,0,NA,486,324,9422,15,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W"
"129","RT @ByJoshSolomon: “There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fine…","1171966249632489472",2019-09-12 01:58:22,"121962605","en","everyone",FALSE,"1171966249632489472",NA,FALSE,"2010-03-11T04:43:24.000Z","St. Petersburg, Florida","Texan for the Resistance","https://pbs.twimg.com/profile_images/1279257856450211840/qdYT02PU_normal.jpg","Single father of 3: Human #resister #impeachtrump #republicanforbiden (Tomorrow there will be more of us) #publiclands and #oceans advocate",FALSE,"BrandonShuler",NA,NA,8,0,0,0,0,NA,662,783,10047,21,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W"
"130","RT @ByJoshSolomon: “There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fine…","1171980792794189831",2019-09-12 02:56:10,"22647909","en","everyone",FALSE,"1171980792794189831",NA,FALSE,"2009-03-03T17:22:12.000Z","Tampa, Florida","Anthony Pedicini","https://pbs.twimg.com/profile_images/770287879008378881/XIZ9XFci_normal.jpg","#political #strategist & #history student #FSU alumnus. Love fine wine finer #Scotch & finest cigars. #Catholic in belief. #Hockey & #hunting",FALSE,"anthonypedicini","https://t.co/2pICTD3oNB",NA,8,0,0,0,0,NA,2212,790,19237,48,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W"
"131","RT @ByJoshSolomon: “There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fine…","1172018826004848640",2019-09-12 05:27:17,"22688529","en","everyone",FALSE,"1172018826004848640",NA,FALSE,"2009-03-03T22:06:07.000Z","St Petersburg, FL","5WA - Robert Neff","https://pbs.twimg.com/profile_images/1337867242529284097/2bo5T07L_normal.jpg","Storyteller 4 @CondoSeniors, @DrivingTheDivas, @PelicanBeakon. Travel/WIldlife/Nature photographer, writer, artist, #NASASocial, #Vet, Unbiased opinion, #press",FALSE,"5wa",NA,NA,8,0,0,0,0,NA,14383,15424,268918,760,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W"
"132","@ByJoshSolomon Josh, Glad to see Times covering #StPete sewage but where was the Times when Mayor Kriseman/CM Kornell/Police were violating resident’s First Admendment Rights? This is a criminal violation. FYI @GovRonDeSantis, were you aware of this? Thoughts? https://t.co/wggILIVlhn","1171945537219768326",2019-09-12 05:40:28,"22688529","en","everyone",FALSE,"1172022141438636032","234007105",FALSE,"2009-03-03T22:06:07.000Z","St Petersburg, FL","5WA - Robert Neff","https://pbs.twimg.com/profile_images/1337867242529284097/2bo5T07L_normal.jpg","Storyteller 4 @CondoSeniors, @DrivingTheDivas, @PelicanBeakon. Travel/WIldlife/Nature photographer, writer, artist, #NASASocial, #Vet, Unbiased opinion, #press",FALSE,"5wa",NA,NA,0,0,0,0,0,NA,14382,15425,268922,760,NA
"133","RT @ByJoshSolomon: “There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fine…","1172110142457942023",2019-09-12 11:30:09,"157814573","en","everyone",FALSE,"1172110142457942023",NA,TRUE,"2010-06-21T00:06:06.000Z","kvarn@gannett.com","Kathryn Varn","https://pbs.twimg.com/profile_images/1566495684932653059/HqvHHdUf_normal.jpg","Statewide enterprise reporter @USAToday Network Florida 🍊 // Contributing writer to @A24's 'Florida!' book 🦩 // @TB_Times @UF alum // she/her // 727-238-5315",FALSE,"kathrynvarn",NA,"1572938645941755907",8,0,0,0,0,NA,5915,2314,18034,173,"“There’s a municipality, let’s just say somewhere in, like, the Tampa Bay area,"" DeSantis said about his idea to up fines on spills. ""And instead of dealing with the water, they just take the sewage and just dump it into Tampa Bay.”

Did he mean St. Pete?

https://t.co/JtADGwmR1W"
"134","He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
. https   www tampabay com florida politics buzz 2019 09 12 gov ron desantis wants tougher fines for sewage spills is it because of st petersburg","1172253555232845824",2019-09-12 21:00:01,"17797249","en","everyone",FALSE,"1172253555232845824",NA,FALSE,"2008-12-02T02:44:25.000Z","Tampa Bay, Florida","Buzz on Politics by Tampa Bay Times","https://pbs.twimg.com/profile_images/1158467683056345088/GAV23Epx_normal.jpg","Don't miss a minute of Florida politics with our award-winning team: @allisonsross @kirbywtweets @lmower3 @langstonitaylor @romyellenbogen",FALSE,"PoliticsTBTimes","https://t.co/fC98bjcNbc",NA,0,0,0,1,0,NA,14582,1572,46424,648,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
https://t.co/BGDEBnELtk"
"135","He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
. https   www tampabay com florida politics buzz 2019 09 12 gov ron desantis wants tougher fines for sewage spills is it because of st petersburg","1172298851799068675",2019-09-13 00:00:01,"32455305","en","everyone",FALSE,"1172298851799068675",NA,FALSE,"2009-04-17T15:52:06.000Z","St. Petersburg, FL","Business by Tampa Bay Times","https://pbs.twimg.com/profile_images/1156927767218393089/iKv3cz2r_normal.jpg","We're your guide to local business — from residential & commercial real estate to retail, energy & economic development, plus jobs & the economy — by @TB_Times.",FALSE,"TBTimesBiz","http://t.co/RSOubSK5uc",NA,0,0,0,0,0,NA,7181,4799,19988,293,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
https://t.co/8kbWvybPPL"
"136","He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
. https   www tampabay com florida politics buzz 2019 09 12 gov ron desantis wants tougher fines for sewage spills is it because of st petersburg","1172336599247360000",2019-09-13 02:30:00,"14304462","en","everyone",FALSE,"1172336599247360000",NA,TRUE,"2008-04-04T17:14:50.000Z","St. Petersburg, Florida","Tampa Bay Times","https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN",FALSE,"TB_Times","https://t.co/cGIDc1tNIf","1593648689536413696",0,1,3,0,0,NA,319671,5488,267508,3121,"He specifically referenced the Tampa Bay area, which has had its share of sewage incidents in recent years, most notably in St. Petersburg.
https://t.co/gfc7Q8ga6k"
"137","@Kriseman Does that include a sewage system that works properly? Tampa Bay is not a place for your city to dump its sewage. ","1178439853995941888",2019-09-29 23:03:58,"444173014","en","everyone",FALSE,"1178445342817341440","62009570",FALSE,"2011-12-23T00:08:30.000Z","Clearwater FL","🧩Ric Johnson🧩","https://pbs.twimg.com/profile_images/1164851126556155904/UvxkJVLh_normal.jpg","Christian, Husband ,Father, wanna be photographer, Pittsburgh Steelers fan! Music fan",FALSE,"RicJohnson2",NA,NA,0,0,0,0,0,NA,205,393,1153,1,"@Kriseman Does that include a sewage system that works properly? Tampa Bay is not a place for your city to dump its sewage"
"138","With five months to go in 2019, Tampa Bay has dumped 6.5 times more sewage than all of 2018.. ","1180232627615346688",2019-10-04 21:26:00,"1030845482745176074","en","everyone",FALSE,"1180232627615346688",NA,FALSE,"2018-08-18T15:54:50.000Z",NA,"Everglades Science","https://pbs.twimg.com/profile_images/1176199217406197766/j0AyjjlL_normal.jpg","Everglades Science is your guide to understanding the difference between murky talking points and clear science-based facts.",FALSE,"Everglades_Sci",NA,NA,1,0,0,0,0,NA,49,174,67,0,"With five months to go in 2019, Tampa Bay has dumped 6.5 times more sewage than all of 2018."
"139","RT @Everglades_Sci: With five months to go in 2019, Tampa Bay has dumped 6.5 times more sewage than all of 2018.","1180301298350088192",2019-10-05 01:58:53,"837511501351104512","en","everyone",FALSE,"1180301298350088192",NA,FALSE,"2017-03-03T03:54:36.000Z","America’s Sweetest Town","Mali SG","https://pbs.twimg.com/profile_images/1120475562722627589/9oSwfRiY_normal.jpg","CubanAmerican proud of living the American Dream. God Bless America🇺🇸",FALSE,"mali33440",NA,NA,1,0,0,0,0,NA,152,1544,22637,2,"With five months to go in 2019, Tampa Bay has dumped 6.5 times more sewage than all of 2018."
"140","@Kriseman @mattgaetz It would be better if you quit worrying about the @RaysBaseball and got to work on a plan to get a sewer systems working ASAP so we can quit dumping raw sewage into Tampa Bay. ","1181209966927060992",2019-10-07 17:21:32,"444173014","en","everyone",FALSE,"1181258269614133249","62009570",FALSE,"2011-12-23T00:08:30.000Z","Clearwater FL","🧩Ric Johnson🧩","https://pbs.twimg.com/profile_images/1164851126556155904/UvxkJVLh_normal.jpg","Christian, Husband ,Father, wanna be photographer, Pittsburgh Steelers fan! Music fan",FALSE,"RicJohnson2",NA,NA,0,0,2,0,0,NA,205,393,1153,1,"@Kriseman @mattgaetz It would be better if you quit worrying about the @RaysBaseball and got to work on a plan to get a sewer systems working ASAP so we can quit dumping raw sewage into Tampa Bay"
"141","After a series of horrific #sewage spills in 2016 despoiled Tampa Bay and other local waters, the environmental groups brought suit against the cities of St. Petersburg and Gulfport to stop serious violations of the federal #CleanWaterAct . https   waterkeeper org suncoast waterkeepers sick of sewage campaign resolves lawsuit against sarasota county","1185329773716934656",2019-10-18 23:00:15,"1088196428961406976","en","everyone",FALSE,"1185329773716934656",NA,FALSE,"2019-01-23T22:07:01.000Z",NA,"American Water Security Project","https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg","Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",FALSE,"awsproject","https://t.co/AR8sz1dyFZ",NA,0,0,0,0,0,NA,92,95,1368,1,"After a series of horrific #sewage spills in 2016 despoiled Tampa Bay and other local waters, the environmental groups brought suit against the cities of St. Petersburg and Gulfport to stop serious violations of the federal #CleanWaterAct https://t.co/mPXLyjfQGq"
"142","@WolfColin Good job security then. 

Looking forward to reading your scientific explanation for how Tampa Bay sewage spills led to a red tide forming hundreds of miles away from here before coming our way. Also, check out agricultural runoff's relation to red tide.. ","1186394696265940992",2019-10-21 21:40:38,"241599125","en","everyone",FALSE,"1186396904063717376","80961011",FALSE,"2011-01-22T17:24:52.000Z","St. Petersburg, FL","Kevin King","https://pbs.twimg.com/profile_images/1621296607600807936/8IImTgfC_normal.jpg","Livin' in the Sunshine ☀️ Dad to Casey🧒🏽 Survived 20 yrs. in politics & government 🏛️ Now in development 🏗️",FALSE,"KevCKing","https://t.co/yDsPEuZLzu",NA,0,1,0,0,0,NA,748,603,7469,23,"@WolfColin Good job security then. 

Looking forward to reading your scientific explanation for how Tampa Bay sewage spills led to a red tide forming hundreds of miles away from here before coming our way. Also, check out agricultural runoff's relation to red tide."
