"","text","lang","possibly_sensitive","author_id","reply_settings","created_at.x","conversation_id","id","in_reply_to_user_id","profile_image_url","verified","location","url","protected","username","description","created_at.y","name","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"232","Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.)  via @mcmolloy7. https   www tampabay com news hillsborough 2022 08 11 toxic blue green algae found in hillsborough river has residents concerned","en",FALSE,"62575859","everyone",2022-08-12 14:28:17,"1558098047845941248","1558098047845941248",NA,"https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg",FALSE,"St. Petersburg FL","https://t.co/Y1kqEYKFCg",FALSE,"craigtimes","THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.","2009-08-03T17:55:56.000Z","Craig Pittman","1437092398249689093",20,4,38,0,0,20627,2285,180255,859,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"233","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"836348305567268865","everyone",2022-08-12 14:29:59,"1558098477720158210","1558098477720158210",NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg",FALSE,"Bradenton, FL",NA,FALSE,"indivisible_brd","Indivisible Bradenton","2017-02-27T22:52:29.000Z","IndivisibleBradenton","1109118422216892416",20,0,0,0,0,1149,946,25194,24,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"234","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"2741950209","everyone",2022-08-12 14:30:58,"1558098723577778183","1558098723577778183",NA,"https://pbs.twimg.com/profile_images/1541432776368553984/ovId-dAn_normal.jpg",FALSE,NA,NA,FALSE,"john_biemer","Chicago-area pathologist, former reporter (@chicagotribune & @AP) & dad of 3. Tweeting a motley mix of science, medicine, music, hoops (go Hoyas!) and dad jokes","2014-08-13T18:54:57.000Z","John Biemer","1555573340475113472",20,0,0,0,0,1315,1138,17802,20,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"235","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"225609278","everyone",2022-08-12 14:31:02,"1558098739717410818","1558098739717410818",NA,"https://pbs.twimg.com/profile_images/1567222552698691585/2asj8P_t_normal.jpg",FALSE,"Orlando, Florida ",NA,FALSE,"StefONFIRE","Chasing Rainbows & Fighting Fascists, Organizing in the Sunshine State. Owner of SKP Strategy. Past: ACORN, Organize Now/Florida, @flrising","2010-12-12T00:46:54.000Z","Stephanie Porta","1571835211054284802",20,0,0,0,0,2420,2352,12457,71,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"236","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"26076407","everyone",2022-08-12 14:34:50,"1558099698308759552","1558099698308759552",NA,"https://pbs.twimg.com/profile_images/1563861024297582592/niRlJA_O_normal.jpg",FALSE,"USA",NA,FALSE,"SJUA08","Moderate. Country First. Democracy. No party affiliation. Engineer. UF alumni. Statehood supporter for Puerto Rico & the U.S. Virgin Islands. Surfing is Life.","2009-03-23T19:59:21.000Z","Kiki","1586910860966072323",20,0,0,0,0,1707,2274,61934,27,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"237","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"924106461013299200","everyone",2022-08-12 14:39:48,"1558100945912954881","1558100945912954881",NA,"https://pbs.twimg.com/profile_images/1588921250277203969/w6GFjD30_normal.jpg",FALSE,"Florida, USA",NA,FALSE,"65Beth","Sagittarius","2017-10-28T02:52:04.000Z","Carol",NA,20,0,0,0,0,934,739,213506,1,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"238","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"815404436","everyone",2022-08-12 14:45:50,"1558102464611631105","1558102464611631105",NA,"https://pbs.twimg.com/profile_images/496710859838611456/WeTbKv14_normal.jpeg",FALSE,"Florida",NA,FALSE,"BadDebutante","FSU, Brasenose College, U of Alabama, NPR, BBC, St. Pete, Tallahassee. Rule 1: be mean, but be polite.","2012-09-10T15:03:34.000Z","Diane Roberts",NA,20,0,0,0,0,1710,217,8895,47,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"239","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"852951566","everyone",2022-08-12 14:55:17,"1558104844975706112","1558104844975706112",NA,"https://pbs.twimg.com/profile_images/1555572500972687362/ht6p7qrh_normal.jpg",FALSE,"St. Petersburg, Florida ",NA,FALSE,"GaylaArnold","","2012-09-29T14:12:10.000Z","Gayla Arnold","766353213889085440",20,0,0,0,0,164,725,28945,3,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"240","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"848928386588258304","everyone",2022-08-12 15:04:02,"1558107044451844097","1558107044451844097",NA,"https://pbs.twimg.com/profile_images/1306993022132015106/71ezbbEV_normal.jpg",FALSE,NA,NA,FALSE,"dpreston78","Vote Water! https://t.co/nA2N5I2CPA","2017-04-03T16:01:14.000Z","David Preston",NA,20,0,0,0,0,75,147,795,1,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"241","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"415678059","everyone",2022-08-12 15:07:02,"1558107799955070978","1558107799955070978",NA,"https://pbs.twimg.com/profile_images/2244055471/forensic_01_normal.jpg",FALSE,"St Petersburg, FL",NA,FALSE,"maxmhouck","Forensic scientist, anthropologist, philosopher, contrary catalyst. There is no box; think outside of that. ""The Larry David of Forensic Science."" My opinions.","2011-11-18T17:17:11.000Z","Max Houck",NA,20,0,0,0,0,2653,518,33271,49,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"242","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",TRUE,"1261723338432544768","everyone",2022-08-12 15:24:05,"1558112090971324422","1558112090971324422",NA,"https://pbs.twimg.com/profile_images/1284970830754131968/xnJVARtD_normal.jpg",FALSE,"United States",NA,FALSE,"Brennan55","Blue Dot in sea of Red.","2020-05-16T18:21:34.000Z","Southeast✍",NA,20,0,0,0,0,505,585,43779,0,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"243","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"3318374668","everyone",2022-08-12 15:26:38,"1558112732028829697","1558112732028829697",NA,"https://pbs.twimg.com/profile_images/859914334100754432/i82itm7J_normal.jpg",FALSE,"St. Pete Beach, FL",NA,FALSE,"SeminoleVictory","Alumni, Booster, Season Ticket Holder. Opinions and jokes in poor taste are my own.","2015-06-11T03:03:26.000Z","Seminole Victory",NA,20,0,0,0,0,488,1187,49218,3,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"244","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"1093263310236123144","everyone",2022-08-12 15:40:30,"1558116221794525185","1558116221794525185",NA,"https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg",FALSE,NA,NA,FALSE,"barely_a_spec","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","2019-02-06T21:40:59.000Z","barely a spec 🏳️‍🌈","1594770329456582656",20,0,0,0,0,701,970,91108,5,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"245","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"2414913756","everyone",2022-08-12 15:44:04,"1558117118381621248","1558117118381621248",NA,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"Florida",NA,FALSE,"LeChatNoire4","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat","1222268511134896129",20,0,0,0,0,14256,13683,1102946,336,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"246","@craigtimes @GovRonDeSantis @mcmolloy7 Everyone thank Craig here for doing stories on the massive amount of poisons thrown in the waterways of Florida 🙄 destroying ecosystems which other wildlife depend upon, killing manatees with the very poisons used and found in their tissue samples

But lets talk R-O-N, not F-W-C","en",FALSE,"578516563","everyone",2022-08-12 15:44:15,"1558098047845941248","1558117164493717504","62575859","https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",FALSE,NA,NA,FALSE,"gporter812","Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.","2012-05-13T00:32:41.000Z","gary","1598475194154340353",0,0,0,0,0,438,413,53381,3,NA,NA
"247","@craigtimes @GovRonDeSantis @mcmolloy7 The current goings (plan) on in the Hillsborough river.

Nothing to see here...Where's the journalism? Anyone can tell a story. The rest of it may involve a little work.

I'm sure when I click on that link to read the article, which is likely paywalled, I will find this info https://t.co/Heg2YYH4RW","en",FALSE,"578516563","everyone",2022-08-12 15:52:59,"1558098047845941248","1558119363714195457","62575859","https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",FALSE,NA,NA,FALSE,"gporter812","Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.","2012-05-13T00:32:41.000Z","gary","1598475194154340353",0,1,0,0,0,438,413,53381,3,NA,NA
"248","@craigtimes @GovRonDeSantis @mcmolloy7 It wouldn't take much to convince me there are ""powers that be"" who pay off environmental journalists to not write.

You rarely if ever see articles in Florida about herbicides. For every 1 ""big herbicide"" article. I can find 1000 ""big sugar"" ""red tide rick"" or ""deathsantis""","en",FALSE,"578516563","everyone",2022-08-12 16:09:24,"1558098047845941248","1558123493564235776","578516563","https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",FALSE,NA,NA,FALSE,"gporter812","Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.","2012-05-13T00:32:41.000Z","gary","1598475194154340353",0,0,0,1,0,438,413,53381,3,NA,NA
"249","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"509348757","everyone",2022-08-12 17:26:33,"1558142909450522624","1558142909450522624",NA,"https://pbs.twimg.com/profile_images/742759588928294913/T9N0GsMf_normal.jpg",FALSE,"Long Island    NY","http://t.co/Vh0vo55TZQ",FALSE,"NYSEDISBROKEN","Parent, spouse and aunt of persons with Learning Differences.  I am also an educational advocate for children with LDs","2012-02-29T22:32:52.000Z","Kathleen Chamberlain",NA,20,0,0,0,0,268,229,120174,31,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
"250","@craigtimes @GovRonDeSantis @mcmolloy7 Florida Bay has been fighting a major algal bloom the State is not reporting for over a month &amp; its moving around the Cape currently . No Reporting &amp; its way worse now. GOP doesn't like fouled water at Election 
Time .This is National Park Service map ! https://t.co/IymPMoYwG8","en",FALSE,"19148218","everyone",2022-08-12 20:33:42,"1558098047845941248","1558190010758844421","62575859","https://pbs.twimg.com/profile_images/3738701380/a6c8b9a87d43df5ae881f4bb54199754_normal.jpeg",FALSE,NA,NA,FALSE,"cappy56","","2009-01-18T16:10:45.000Z","swamp fox",NA,8,1,12,1,0,86,1146,19672,5,NA,NA
"251","RT @craigtimes: Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone…","en",FALSE,"163590902","everyone",2022-08-12 20:42:58,"1558192340040286209","1558192340040286209",NA,"https://pbs.twimg.com/profile_images/842439643152957441/Tp4OK6qG_normal.jpg",FALSE,"Oldsmar, FL",NA,FALSE,"DCGATOR15","Husband. Dad. UF/JHU Alum. Defense dude. SoFla ➡DC➡TPA.  Politics, gators, bourbon.","2010-07-06T20:21:35.000Z","CortiVC",NA,20,0,0,0,0,558,2892,41516,9,NA,"Another day, another toxic blue-green #algae bloom in a #Florida waterway -- this time in the Hillsborough River. (Everyone be sure to thank @GovRonDeSantis &amp; the Legislature for doing nothing to stop the pollution feeding these blooms.) https://t.co/4GPjHoNAMh via @mcmolloy7"
