"","text","conversation_id","author_id","possibly_sensitive","in_reply_to_user_id","lang","reply_settings","id","created_at.x","username","verified","url","created_at.y","description","name","protected","location","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"146","@RandiRhodes @SheLovesBubbles @AndrewGillum A red tide has rolled over Florida.  Freaking sad","1060019128482889729","17639625",FALSE,"53159373","en","everyone","1060021237089533953",2018-11-07 04:08:51,"rnsailor",FALSE,NA,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"Tampa Bay, FL","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg","017a309d07f2b3f8",0,0,1,0,0,7174,7564,22837,57,NA
"147","@brycetache A red tide has rolled over Florida.  Freaking sad","1060016195225686017","17639625",FALSE,"785209740","en","everyone","1060021566191345665",2018-11-07 04:10:10,"rnsailor",FALSE,NA,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"Tampa Bay, FL","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg","017a309d07f2b3f8",0,0,1,0,0,7174,7564,22837,57,NA
"148","@tonyposnanski @thewalkingtjl A red tide has rolled over Florida.  Freaking sad","1060019061474635777","17639625",FALSE,"17642747","en","everyone","1060022233630998528",2018-11-07 04:12:49,"rnsailor",FALSE,NA,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"Tampa Bay, FL","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg","017a309d07f2b3f8",0,1,0,0,0,7174,7564,22837,57,NA
"149","@dcpoll @sprbrighting @AndrewGillum A red tide has rolled over Florida.  Freaking sad","1060018967941660672","17639625",FALSE,"22929686","en","everyone","1060031067590139904",2018-11-07 04:47:55,"rnsailor",FALSE,NA,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"Tampa Bay, FL","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg","017a309d07f2b3f8",0,0,0,0,0,7174,7564,22837,57,NA
"150","@KyleDobkin We’re so stupid here.","1060020247363837955","268600994",FALSE,"627530623","en","everyone","1060114414521774081",2018-11-07 10:19:07,"ACCMidnightink",FALSE,NA,"2011-03-19T03:09:02.000Z","A wanderer, hoping to leave things better than when I found them.","Midnight Writer",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/850443979145568257/WMfXT2lt_normal.jpg","75a3d7a592190ec9",0,0,1,0,0,187,800,6720,23,"1089698654443765760"
"151","@RAZ6ne @cannjensen @FOX13News You're so brain dead,you don't even know what causes red tide. It has a lot to do with water temperatures. Thank God for Florida we did not get racist commie, lying stupid gillum.","1060013659567599617","705866236899565568",FALSE,"3248516399","en","everyone","1060160773161283584",2018-11-07 13:23:19,"herbgrif",FALSE,NA,"2016-03-04T21:23:20.000Z","Just a country guy that loves fishing,fast cars and riding my Harley","Herb Griffin",FALSE,"plant city,fl","https://pbs.twimg.com/profile_images/1520757604011724800/SxA4_rb0_normal.jpg","5a5924d17d76eb63",0,1,0,0,0,10,90,118,0,NA
"152","Instead of a Blue wave, Florida got another red tide 🙄 #ElectionResults2018 #FloridaElection #Midterms2018","1060230581106208769","3209906733",FALSE,NA,"en","everyone","1060230581106208769",2018-11-07 18:00:43,"TeriMcgreevy",FALSE,NA,"2015-04-26T23:03:08.000Z","","Teri McGreevy",FALSE,NA,"https://pbs.twimg.com/profile_images/637505879961550848/Y7D0Ijc3_normal.jpg","5bf268a34de4d516",0,0,1,0,0,26,241,991,1,NA
"153","@joebardi @MitchEPerry @SenBillNelson @ScottforFlorida I feel as if most GOP have done so. There must be something in the water in Florida! Oh maybe it’s the blue-green algae and red tide!","1060563496281219075","18722223",FALSE,"15006825","en","everyone","1060574453074182144",2018-11-08 16:47:08,"tessthefirst",FALSE,NA,"2009-01-07T14:18:01.000Z","#ChampaBay Proud Mom of #classof2020 grad, now @Eckerd #classof2024, Golden Retriever Bailey 🐾 Run🏃‍♀️Yogi🧘‍♀️Law ⚖️ Sourcing Contracts @Amgen Rays⚾️","TesstheFirst 🇺🇸⚖️ 🦮🐾🧜‍♀️🏖🏄‍♀️ ⚾️💙⚡️",FALSE,"Sunshine City, Sunshine State","https://pbs.twimg.com/profile_images/1578738318635835393/NTGKiMcb_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,1456,4980,42038,73,NA
"154","See EPC's latest Red Tide update for Hillsborough County (11/8/2018). For official state Red Tide news and updates visit: https://t.co/Qarbyzl8Em https://t.co/4ZsPJ8dWg3","1061032187598958592","40763441",FALSE,NA,"en","everyone","1061032187598958592",2018-11-09 23:06:01,"EPCHC",FALSE,"http://t.co/KFwyvcvTWU","2009-05-17T23:42:42.000Z","The EPC encourages environmental stewardship in our mission to protect the natural resources and quality of life for the citizens of Hillsborough County,","EPC of Hillsborough",FALSE,"Hillsborough County, FL","https://pbs.twimg.com/profile_images/876819193596973063/puB0_xBe_normal.jpg","01afc45d690c1f0f",0,0,0,0,0,374,256,2020,5,NA
"155","Thanks @FloridaGOP , first red tide now turning away tourists. https://t.co/FbViy9eppV","1061684601029042189","824717294479822848",FALSE,NA,"en","everyone","1061684601029042189",2018-11-11 18:18:28,"eydie_worley",FALSE,NA,"2017-01-26T20:35:00.000Z","","Eydie worley",FALSE,"Riverview, FL","https://pbs.twimg.com/profile_images/1133853107425808384/688LwxXq_normal.jpg","011aeb76023deccb",0,0,1,0,0,414,467,24448,1,NA
"156","Bring on all the investigations. More fule for 2020 #Redtide. It will show #Liberals not interested in citizens of US just tying up court lawsuit for get rid of @realDonaldTrump https://t.co/kudragU7yW","1063992290375548928","548145982",FALSE,NA,"en","everyone","1063992290375548928",2018-11-18 03:08:24,"fl_bob",FALSE,NA,"2012-04-08T04:45:43.000Z","Just an Old White Man #OWM","BWilliams",FALSE,NA,"https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","2cce4a9792d2d92e",0,1,1,0,0,18,99,3518,1,NA
"157","@SamanthaJoRoth @MyNews13 @FLGovScott @BN9 @SpectrumNewsDC Florida is doomed with @FLGovScott as a senator.  He screwed the state for years on Medicare, light rail, climate change, red tide and so many other things and then acted like nothing was his responsibility.  I am dreading him representing our state in the next 4 years.","1067569586302783488","2693631704",FALSE,"885548557","en","everyone","1067574618364551168",2018-11-28 00:23:18,"fl_lynda",FALSE,"https://t.co/IiHnop7Fts","2014-07-30T18:36:09.000Z","Proud mother of transgender daughter. These are trying times. Practice love when you can. Don’t be silent about what matters. #TransAlly #BansOffOurBodies #BLM","Lynda 🏳️‍⚧️🇺🇦🏳️‍🌈☮️",FALSE,"Westchase, FL","https://pbs.twimg.com/profile_images/1608683460725448704/-xqxZB-U_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,989,1690,22666,0,"1603505667918233600"
"158","News Networks Fall Short on Climate Story as Dolphins Die on the Beach https://t.co/phRRF65EVl","1069657331686957057","60903033",FALSE,NA,"en","everyone","1069657331686957057",2018-12-03 18:19:15,"jackaberlin",FALSE,NA,"2009-07-28T13:29:25.000Z","CEO, Software Company - Blue Devil - Yellow Dog Democrat #IFB #FBR","Jack Berlin",FALSE,"Tampa, FL USA","https://pbs.twimg.com/profile_images/1496935515425320964/rOSwkxTT_normal.jpg","dc62519fda13b4ec",1,0,0,0,0,17099,12464,41325,118,"1327644496780283904"
"159","High concentrations of #redtide not observed in Tampa Bay area in latest FWC update https://t.co/wDx8I0LBR3 @WFLA","1073010006793089024","85644587",FALSE,NA,"en","everyone","1073010006793089024",2018-12-13 00:21:35,"ryanminnaugh",TRUE,"https://t.co/WMNw7U3zfR","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh",FALSE,"United States","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",0,0,0,0,0,1296,1133,7717,17,NA
"160","High concentrations of #redtide not observed in Tampa Bay area in latest FWC update https://t.co/8DXmHOlsOH @WFLA","1073145184635027456","1090139174",FALSE,NA,"en","everyone","1073145184635027456",2018-12-13 09:18:44,"WFLAAvery",TRUE,NA,"2013-01-14T20:55:38.000Z","Morning News Co-Anchor @wfla","Avery Cotton",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1450945115070029831/6ZW6bs2m_normal.jpg","dc62519fda13b4ec",2,0,2,0,0,4663,1477,17284,96,NA
"161","It’s not everyday that you get to see 3 manatees being released. They all suffered from red tide but are now healthy enough to be released! https://t.co/uUxrohlr5B","1075075383572217856","891773568605990912",FALSE,NA,"en","everyone","1075075383572217856",2018-12-18 17:08:40,"ThemeParkExpres",FALSE,"https://t.co/ICbNpPaHyo","2017-07-30T21:32:41.000Z","Theme park news, vlogs and more!! YouTube Channel! https://t.co/ICbNpPaHyo","Theme Park Express",FALSE,"Orlando, FL","https://pbs.twimg.com/profile_images/1542883703130570753/ksPd9oAW_normal.jpg","07d9db0cbbc80001",0,1,2,0,0,3546,156,12647,21,NA
"162","@TECOmvc","1075075383572217856","891773568605990912",FALSE,"891773568605990912","qam","everyone","1075081336690540549",2018-12-18 17:32:19,"ThemeParkExpres",FALSE,"https://t.co/ICbNpPaHyo","2017-07-30T21:32:41.000Z","Theme park news, vlogs and more!! YouTube Channel! https://t.co/ICbNpPaHyo","Theme Park Express",FALSE,"Orlando, FL","https://pbs.twimg.com/profile_images/1542883703130570753/ksPd9oAW_normal.jpg",NA,1,0,0,0,0,3547,156,12648,21,NA
"163","#MAGA #TrumpExpress2020 go #Redtide https://t.co/1ZOdcdS3QY","1075154319857586178","548145982",FALSE,NA,"und","everyone","1075154319857586178",2018-12-18 22:22:19,"fl_bob",FALSE,NA,"2012-04-08T04:45:43.000Z","Just an Old White Man #OWM","BWilliams",FALSE,NA,"https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","6d4de57fa00a913f",0,1,0,0,0,18,99,3518,1,NA
"164","@qnineteenb @chrissyteigen Feast of #7fishes  isn’t just italian, we do it too! Yummy. We have oyster stew, scallop mornay, shrimp cocktail, cod, baked smelts, and whatever else we find. Stone crab claws if red tide didn’t kill them all in Florida and raw oysters.","1075472932816580609","18722223",FALSE,"27305592","en","everyone","1075494214283264000",2018-12-19 20:52:57,"tessthefirst",FALSE,NA,"2009-01-07T14:18:01.000Z","#ChampaBay Proud Mom of #classof2020 grad, now @Eckerd #classof2024, Golden Retriever Bailey 🐾 Run🏃‍♀️Yogi🧘‍♀️Law ⚖️ Sourcing Contracts @Amgen Rays⚾️","TesstheFirst 🇺🇸⚖️ 🦮🐾🧜‍♀️🏖🏄‍♀️ ⚾️💙⚡️",FALSE,"Sunshine City, Sunshine State","https://pbs.twimg.com/profile_images/1578738318635835393/NTGKiMcb_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,1456,4980,42038,73,NA
"165","@FLGovScott Too late now Red Tide Rick. The same ill informed Republicans who don’t care about ethics or corruption have already elevated you to national prominence in the U.S. Senate where you can hide in the shadows and enrich yourself on a larger scale.","1078744722984837121","524375594",FALSE,"131546062","en","everyone","1078747400204890116",2018-12-28 20:19:57,"tonyedl",FALSE,NA,"2012-03-14T13:54:49.000Z","Navy Veteran","tonyedl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",1,0,2,0,0,184,119,22985,3,NA
"166","love seeing this email
thank you @spotifyartists for the continued support of one of my favorite beats, ""Red Tide"" on Lush Lofi. https://t.co/gl8xpleLo8","1079053082376499201","352068344",FALSE,NA,"en","everyone","1079053082376499201",2018-12-29 16:34:37,"xJKbeats",FALSE,NA,"2011-08-10T03:11:42.000Z","https://t.co/ouy0Vfv0X5…
https://t.co/9ZDbJsZvLV","jk",FALSE,"stoop","https://pbs.twimg.com/profile_images/1152025608848838656/gNgPgdWR_normal.jpg","dc62519fda13b4ec",0,0,11,0,0,2071,786,19002,8,NA
"167","Immediately? Red Tide/Green Algae, which has an enormous negative impact on our economy. Close second: Transportation, w highways getting more clogged every day, and no solution in sight. Both are having adverse effects on our once great quality of life in the state of #Florida. https://t.co/88CzWCqIQJ","1084106958435684353","148753152",FALSE,NA,"en","everyone","1084106958435684353",2019-01-12 15:16:55,"PBoothMedia",FALSE,"https://t.co/SsucCcGjfV","2010-05-27T14:23:42.000Z","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","Philip Booth",FALSE,NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","dc62519fda13b4ec",0,0,0,0,0,2108,4280,57395,73,NA
"168","@ava Let’s not forget that former governor and incumbent senator from FL, “Red Tide Rick” Scott refused to consider these overdue pardons for 8 yrs while governor!","1083837535380328449","524375594",FALSE,"14982804","en","everyone","1084136425291952128",2019-01-12 17:14:00,"tonyedl",FALSE,NA,"2012-03-14T13:54:49.000Z","Navy Veteran","tonyedl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
"169","@Fla_Pol @SenRickScott @SenSchumer Republicans like Red Tide Rick are preventing a vote in the senate to reopen the government and he’s actually blaming others! Why don’t you want federal workers to get back to work Rick? Why won’t McConnell allow a vote in the Senate?","1086323721915244544","524375594",FALSE,"2811924896","en","everyone","1086404260777086976",2019-01-18 23:25:34,"tonyedl",FALSE,NA,"2012-03-14T13:54:49.000Z","Navy Veteran","tonyedl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
"170","@SenRickScott @SenSchumer @USCG Does Red Tide Rick represent the President or his constituents? Is he “proud to shutdown the government” like the leader of his party? Reopen the government, get all 800,000 federal workers back on the job and start working on bipartisan immigration legislation!","1088506573327093760","524375594",FALSE,"131546062","en","everyone","1088528754366918657",2019-01-24 20:07:33,"tonyedl",FALSE,NA,"2012-03-14T13:54:49.000Z","Navy Veteran","tonyedl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
"171","@MaFlake @realDonaldTrump The economy lost more money during hurricanes &amp; red tide. People lost homes &amp; everything they own. That is a crisis. You are creating drama for no reason. The President authorized back pay not a requirement. Be grateful that he did. Put blame where it belongs. Stop whining.","1088958154791100417","398399733",FALSE,"475132279","en","everyone","1089302132996624384",2019-01-26 23:20:41,"DianeWestcott",FALSE,NA,"2011-10-26T00:43:52.000Z","married - 
USA 🇺🇸❤
- My family have served since WW2","Diane Westcott",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/796975483376304129/OIwvlV6-_normal.jpg","51264211e147d635",0,0,2,0,0,36,236,8459,0,NA
"172","I guess my lil back flip in the Gulf during #Redtide wasn't as epic😏 https://t.co/pDNn4ZfMK2","1090054336489623553","27157123",FALSE,NA,"en","everyone","1090054336489623553",2019-01-29 01:09:40,"mdugansXL",FALSE,"https://t.co/gZxbhUvCNN","2009-03-28T02:16:39.000Z","#GoBucs | #RaysUp | #GoBolts","mdugans ",FALSE,"📍ChampaBay, FL ☀️","https://pbs.twimg.com/profile_images/1603561274721411073/N_r1M1MB_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,3597,3496,43231,11,"1468511878787776513"
"173","@SenSchumer Ashamed that former Florida Governor now Florida Senator, “Red Tide Rick” Scott voted to ease sanctions on these Russian thugs! These people were involved in meddling in our Presidential elections! Why does the GOP protect Putin’s cronies?","1090015883769061377","524375594",FALSE,"17494010","en","everyone","1090061090367647744",2019-01-29 01:36:30,"tonyedl",FALSE,NA,"2012-03-14T13:54:49.000Z","Navy Veteran","tonyedl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
"174","@TeamCavuto @SenRickScott Border Security doesn’t mean a big Wall! I know Conservatives don’t like change and would rather live in the past Red Tide Rick! Dems are thinking more like 21st century solutions including technology and human resource to enhance existing barriers. Stop lying about Pelosi wants!","1092897952589328384","524375594",FALSE,"223970563","en","everyone","1092916924919545856",2019-02-05 22:44:34,"tonyedl",FALSE,NA,"2012-03-14T13:54:49.000Z","Navy Veteran","tonyedl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
"175","@SenRickScott @SenateAging So NOW Red Tide Rick is worried about Healthcare? In 8 yrs as Florida’s governor he did nothing to help the uninsured and even rejected Medicaid expansion turning away billions $ from federal gov’t!   Even filed suit to overturn the Affordable Care Act!","1093257403573981189","524375594",FALSE,"131546062","en","everyone","1093285643000647680",2019-02-06 23:09:44,"tonyedl",FALSE,NA,"2012-03-14T13:54:49.000Z","Navy Veteran","tonyedl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,3,0,0,184,119,22985,3,NA
"176","@SenRickScott @SpeakerPelosi So Red Tide Rick thinks $50m /year is enough to spend on childhood cancer research? I think Pelosi is saying it’s not enough considering how much more is spent on frivolous weekends golfing &amp; partying in West Palm Beach!","1093516242189717504","524375594",FALSE,"131546062","en","everyone","1093531238718193667",2019-02-07 15:25:38,"tonyedl",FALSE,NA,"2012-03-14T13:54:49.000Z","Navy Veteran","tonyedl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
