"","text","conversation_id","author_id","lang","id","created_at.x","in_reply_to_user_id","reply_settings","possibly_sensitive","protected","verified","username","created_at.y","description","url","location","name","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"139","@realDonaldTrump Red Tide Rick got caught again!  Corruption in the Governors office! Just imagine how much money he could make for himself as a US Senator! Maybe that’s why he’s spending $40M of his own money to get elected! Is this what you call leadership Mr. President?","1053662989272793089","524375594","en","1053673458180243461",2018-10-20 15:45:03,"25073877","everyone",FALSE,FALSE,FALSE,"tonyedl","2012-03-14T13:54:49.000Z","Navy Veteran",NA,"Florida, USA","tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
"140","@realDonaldTrump Florida’s public education has been hurt by Rick Scott’s funding cuts. He cut budget for water management making it harder to fight algae bloom. He makes money from vendors the state uses.","1053662989272793089","838146957470285830","en","1053863787101634561",2018-10-21 04:21:21,"25073877","everyone",FALSE,FALSE,FALSE,"ellyne711","2017-03-04T21:59:41.000Z","Government & Politics, Sports, #FrontalTemporalDegeneration awareness, treat others as you want to be treated. #Healthcare is a right. #ClimateChange is real",NA,"Tampa, FL","Ejlm","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","dc62519fda13b4ec",0,0,0,0,0,149,1049,16538,6,"1149478792139685888"
"141","@realDonaldTrump I live in Florida and @FLGovScott is a horrible Governor.  Red tide, no light rail, struggling economy for years, etc.  I will definitely be voting for @AndrewGillum .","1053662989272793089","2693631704","en","1054045491263127553",2018-10-21 16:23:22,"25073877","everyone",FALSE,FALSE,FALSE,"fl_lynda","2014-07-30T18:36:09.000Z","Proud mother of transgender daughter. These are trying times. Practice love when you can. Don’t be silent about what matters. #TransAlly #BansOffOurBodies #BLM","https://t.co/IiHnop7Fts","Westchase, FL","Lynda 🏳️‍⚧️🇺🇦🏳️‍🌈☮️","https://pbs.twimg.com/profile_images/1608683460725448704/-xqxZB-U_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,989,1690,22666,0,"1603505667918233600"
"142",".@SenBillNelson at @AndrewGillum rally attacks his GOP opponent in Senate race, @ScottforFlorida, over FL’s environmental issues, blue-green algae and red tide. @FoxNewsMMR https://t.co/qi2Wmpp4U4","1054416487912484864","585350900","en","1054416487912484864",2018-10-22 16:57:35,NA,"everyone",FALSE,FALSE,TRUE,"AllieRaffa","2012-05-20T04:19:59.000Z","White House Correspondent @NBCNews @MSNBC @NBCNewsNow 🦚 | South Florida Native | Stops in DC, Tampa, 2020 Campaign Trail & San Diego | allie.raffa@nbcuni.com","https://t.co/d7vSDchSnu","Washington, DC","Allie Raffa","https://pbs.twimg.com/profile_images/1594065866458644483/tK-1nG0q_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,8785,7178,4155,127,"1600948482197655552"
"143","@MidniteCalliope @Stop_Trump20 Hi!!!

I hope the blue wave is going to wash away the red tide!","1054459475816525827","55414986","en","1054471172727980032",2018-10-22 20:34:53,"1048725813120704512","everyone",FALSE,FALSE,FALSE,"LibbyBlog","2009-07-10T00:34:22.000Z","Transportation/urban planning consultant in Florida. Author of forthcoming ""Paleo Places"" - an evolutionary approach to urban planning.",NA,NA,"Elizabeth Rodriguez","https://pbs.twimg.com/profile_images/832592330473537536/i07vfAJ0_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,3968,4920,181412,188,NA
"144","@GregWeisheipl @FoxNews @AndrewGillum So you disbelieve 97% of scientists on climate change? Clean water, air &amp; chemical regulations are being rolled back. In Florida, they took a lot of money from the water management board. we now have blue green algae in large part of the state which impacts our health &amp; tourism.","1054506839247855616","838146957470285830","en","1054863363887562753",2018-10-23 22:33:19,"911132971","everyone",FALSE,FALSE,FALSE,"ellyne711","2017-03-04T21:59:41.000Z","Government & Politics, Sports, #FrontalTemporalDegeneration awareness, treat others as you want to be treated. #Healthcare is a right. #ClimateChange is real",NA,"Tampa, FL","Ejlm","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","dc62519fda13b4ec",0,1,0,0,0,149,1049,16538,6,"1149478792139685888"
"145","Sexy red tide Florida 🧚‍♀️ https://t.co/DUo92g1ZvT","1055548035130896388","17768370","es","1055548035130896388",2018-10-25 19:53:57,NA,"everyone",FALSE,FALSE,FALSE,"Treetart","2008-12-01T01:49:50.000Z","Copaani mirshmure’cye? they/them","https://t.co/gXFPbfZJib",NA,"👺","https://pbs.twimg.com/profile_images/1530900896984571907/5B7tXkvV_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,179,1108,31054,16,NA
"146","It’s no wonder how the red tide wins.","1056316990405656577","179084301","en","1056316990405656577",2018-10-27 22:49:30,NA,"everyone",FALSE,FALSE,FALSE,"heyyou216to813","2010-08-16T13:24:03.000Z","Former Marine in Operation Support Hope, Kent State University Survivor , Metal Head, Ex-Superhero that learned to hate people.",NA,"Florida, USA","Hey You","https://pbs.twimg.com/profile_images/1466069423983415300/c-SSl4w7_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,284,563,12256,3,NA
"147","Just because the new sources have stopped focusing on it, doesn’t mean it’s gone away. Florida coastlines still  reflect the effects of #redtide and a #HAB https://t.co/ges31OfMbc","1057279530145067011","4219162283","en","1057279530145067011",2018-10-30 14:34:17,NA,"everyone",FALSE,FALSE,FALSE,"ouroceanmatters","2015-11-18T16:04:19.000Z","ouroceanmatters@gmail.com *daily facts, animals, and reasons why our ocean, reefs, and mangroves need some TLC. keep our ocean clean, happy, and healthy!*",NA,"Miami, FL","Our Ocean Matters","https://pbs.twimg.com/profile_images/951126464069545984/z5aAS9II_normal.jpg","07d9e0032a085002",1,0,3,1,0,424,38,564,7,"1060526001996869634"
"148","@myserenity69 @noeliajanee @NelsonForSenate I've lived in Florida pretty much most of my life. 3 years of record breaking temps and the worst outbreak of Red Tide does little to erase my concerns about Climate Change. Global Warming is here and now outpacing previous predictions. https://t.co/SSTMilug8i","1057638444636270592","918601320977895424","en","1057787817135366149",2018-11-01 00:14:03,"148974063","everyone",FALSE,FALSE,FALSE,"PLashley6","2017-10-12T22:16:36.000Z","Florida Freethinker, Doesn't Obey Well. 
Volunteer of America, Sometimes Obscene. All Lives Matter 🌎 ✌ 
#FBR #PRU",NA,"Tampa, FL","PhillipLashley6","https://pbs.twimg.com/profile_images/977674350462685188/1KZmCmhD_normal.jpg","01af119d415cd7d2",1,1,1,0,0,3837,4251,15243,1,"1053292727302045696"
"149","“The red tide be hitting different”","1058043030463234050","2725936684","en","1058043030463234050",2018-11-01 17:08:10,NA,"everyone",FALSE,FALSE,FALSE,"splifffingers","2014-07-27T03:11:05.000Z","stfu nothing is real",NA,"Washington, DC","Allie","https://pbs.twimg.com/profile_images/1581355199649783808/sWJ6etib_normal.jpg","be21e5fe37cc6077",1,0,1,0,0,714,493,23275,1,"1594904422534053888"
"150","#USF College of Public Health’s Dr. Marie Bourgeois, a risk assessment and toxicology expert, weighs in on the #RedTide issue from a #PublicHealth perspective. Check out her full commentary on our Facebook page! Thanks for speaking with us @mmbtox! #USFCOPHRocks! https://t.co/w6mmy6gXOM","1058077388045729793","3904954404","en","1058077388045729793",2018-11-01 19:24:42,NA,"everyone",FALSE,FALSE,FALSE,"usfcoph","2015-10-15T17:36:22.000Z","University of South Florida's College of Public Health. Certificate, bachelor, master and doctoral degree programs in online, on-campus and blended formats.","https://t.co/76l79MpKLw","Tampa, FL","USF Public Health","https://pbs.twimg.com/profile_images/1278402282883776518/b__LXKQ8_normal.jpg","dc62519fda13b4ec",2,0,4,0,0,2988,783,5252,55,NA
"151","Reduce, reuse, and recycle, kids!
(Feat. The (dying) Great Barrier Reef, Oil Spill, The Red Tide, Melting glacier, and plastic) 
#artspowernugget #PSA #reducereuserecycle @ Cypress Beach https://t.co/tZvYmKBDHK","1058103195443101702","112927402","en","1058103195443101702",2018-11-01 21:07:15,NA,"everyone",FALSE,FALSE,FALSE,"stef_samb","2010-02-10T04:28:07.000Z","singer/songwriter/painter • she/her","https://t.co/uqVqJTJ5Op","New York, NY","Stefanie Sambrano","https://pbs.twimg.com/profile_images/1577852613831319552/cPWoQSiP_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,403,309,19670,4,NA
"152","Yes he/she did! Grateful to see a healthy #manatee with so much #redtide around. https://t.co/sAXalq7lxO","1058405143157370880","51792770","en","1058405143157370880",2018-11-02 17:07:05,NA,"everyone",FALSE,FALSE,TRUE,"CynthiaSmoot","2009-06-28T17:58:37.000Z","40+ year broadcast news veteran. Animal advocate and “mom” to a rescued greyhound, cat and adopted @dreamthemustang","https://t.co/TbsrGZ95gj","Tampa,FL","Cynthia Smoot News","https://pbs.twimg.com/profile_images/1598556754790563840/o8uCBKjg_normal.jpg","dc62519fda13b4ec",2,0,5,0,0,8048,2679,9272,159,NA
"153","LCV Victory Fund Alert: Rick Scott slashed environmental protections -- exacerbating Florida's red tide crisis. Watch: https://t.co/fhaGOX1ixa","1058421269438312448","17798658","en","1058421269438312448",2018-11-02 18:11:09,NA,"everyone",FALSE,FALSE,FALSE,"Umpire20","2008-12-02T03:47:14.000Z","Toastmasters D48 Speaker Prostate Cancer patient on Active Surveillance since Nov06 Meals On Wheels Tampa driver Tampa Fight for Air Climb Volunteer","https://t.co/WOHHs25Pvv","Tampa Bay","Umpire20","https://pbs.twimg.com/profile_images/576461735290228736/utbiwVZ7_normal.jpg","2cce4a9792d2d92e",0,0,0,0,0,1200,4967,64616,23,NA
"154","Prediction🇺🇸If there is 65%+ 🌊 turnout, the Blue Wave crushes the Red Tide‼️🇺🇸🌊 https://t.co/adxdoLjASJ","1058426137158795267","864455966435180545","en","1058426137158795267",2018-11-02 18:30:30,NA,"everyone",FALSE,FALSE,FALSE,"EdwinShaffer7","2017-05-16T12:22:18.000Z","Retired Adj. Professor, Nuclear Medicine PET/CT, Grandpa, Bass 🎣 Master Florida 🐊 Atlanta⚾️Braves",NA,"Valrico, FL","Edwin Shaffer","https://pbs.twimg.com/profile_images/1153776906820624385/sYkGVyaj_normal.jpg","76d195c1204e61b2",0,0,1,0,0,3282,4862,17859,1,NA
"155","So why is he spending so much of his personal fortune on the election? Payoffs and insider information is so much more lucrative as a senator v. State governor! Red Tide Rick is just Another corrupt Republican in it for himself! https://t.co/G67mRvH79d","1058456809185443840","524375594","en","1058456809185443840",2018-11-02 20:32:23,NA,"everyone",FALSE,FALSE,FALSE,"tonyedl","2012-03-14T13:54:49.000Z","Navy Veteran",NA,"Florida, USA","tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",2,0,1,0,0,184,119,22985,3,NA
"156","@RonDeSantisFL @NelsonForSenate @FLGovScott this what Red Tide Rick and the Republicans can’t escape and all of it has been memorialized on video! Vote Democrat on Nov 6 and preserve our healthcare, SS and Medicare/Medicaid! @AndrewGillum @DanaYoungFL @ChrisHunterFL https://t.co/QmvrssZrBd","1058462077055049728","524375594","en","1058462077055049728",2018-11-02 20:53:19,"487297085","everyone",FALSE,FALSE,FALSE,"tonyedl","2012-03-14T13:54:49.000Z","Navy Veteran",NA,"Florida, USA","tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
"157","@RudyGiuliani @RonDeSantisFL Nor do they want a Trump Mini Me or Red Tide Rick taking away our healthcare/pre-existing conditions or cutting Soc Sec Medicare Medicaid to pay for tax cuts to corporations and the wealthy!","1059216723365236736","524375594","en","1059285794114977793",2018-11-05 03:26:28,"770781940341288960","everyone",FALSE,FALSE,FALSE,"tonyedl","2012-03-14T13:54:49.000Z","Navy Veteran",NA,"Florida, USA","tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,1,0,0,184,119,22985,3,NA
"158","Algae harvest #microalgae #bluegreenalgae #organicfarming @ Plant City, Florida https://t.co/TuPpN073cp","1059450619885436929","3407500768","en","1059450619885436929",2018-11-05 14:21:26,NA,"everyone",FALSE,FALSE,FALSE,"PDSKirk","2015-08-07T16:48:29.000Z","Full time ag-worker, husband, and father. Part time gamer, pontificator, podcast host, and social media manager of the podcast discovery show.","https://t.co/AsHiFf19Ha","Plant City, FL","The PDS Kirk Griffin","https://pbs.twimg.com/profile_images/1353424724471111680/L0rpr7i7_normal.jpg","5a5924d17d76eb63",0,0,1,0,0,280,663,5386,9,NA
"159","Please retweet Florida voters. And don't forget this is the same self serving asshole who refused to let his administration use the term Global Warming. 8 years later we have 4 months of red tide and counting instead of 3 weeks. https://t.co/voXnjGs3o2","1059462497785315328","1010714053394739200","en","1059462497785315328",2018-11-05 15:08:37,NA,"everyone",FALSE,FALSE,FALSE,"Swags_D17","2018-06-24T02:39:43.000Z","Republican: rich people paying rich people to convince what's left of the middle class this is all the poor people's fault.",NA,"Ybor City/Tampa, FL","David 🆘️🌎","https://pbs.twimg.com/profile_images/1351975526735499264/3Efev6hk_normal.jpg","dc62519fda13b4ec",1,0,0,0,0,1311,1846,12614,2,"1432628012147781633"
"160","@seanhannity FL will be a tough #RedTide win. To many NY Democratic moving here to escape high taxes but still vote Democratic  also #Millennials love free stuff from @AndrewGillum","1059547987020574723","548145982","en","1059547987020574723",2018-11-05 20:48:20,"41634520","everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,18,99,3518,1,NA
"161","On a day where all I’ll see on my newsfeed are fights over the red tide and blue wave, it’s nice to see the more important issues that are going on in the world! 😉😍 (Before you message me, just let me have this moment.) 
#Yum #MyMan  #IdrisElba #SexiestManAlive https://t.co/anFzOHugt4","1059799280536432641","25820014","en","1059799280536432641",2018-11-06 13:26:53,NA,"everyone",FALSE,FALSE,FALSE,"chavez66","2009-03-22T13:58:03.000Z","Wife, Mom, Gigi to Jayden Ayvah and Oakley, & a fiercely loyal friend. NY Yankees, Bucs & TB Lightning fan! @bravotv addict @conch_tampa VP",NA,"Odessa, FL","Kim Chavez","https://pbs.twimg.com/profile_images/1555028164019195907/rx-g4lP6_normal.jpg","4b121d921ac7e762",0,0,0,0,0,385,244,11922,33,NA
"162","@glennbeck FL is going like AZ. AZ had California Democratic moving in just like FL had #Liberals NY moving into FL. The thing is they are moving to AZ and FL to escape high taxes. But still vote for the same type #Liberal candidate #RedTide","1059838326004432898","548145982","en","1059838326004432898",2018-11-06 16:02:02,"17454769","everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,18,99,3518,1,NA
"163","I don’t think the people will be ready if the #Democrats don’t win the senate and House. Better get the suicide hotline manned. #RedTide https://t.co/qyuDUE0uX4","1059839308138532865","548145982","en","1059839308138532865",2018-11-06 16:05:56,NA,"everyone",FALSE,FALSE,FALSE,"fl_bob","2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",NA,NA,"BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,18,99,3518,1,NA
"164","@mheatherly3 @AndrewGillum Do you really want me to list where we don’t have clean water? Maybe you would like to live in Flint MI. Have you seen the green algae in FL or the toxic water from phosphate mines?  Educate yourself before attacking common sense as extremism","1059815386332495872","1709642028","en","1059871334073884672",2018-11-06 18:13:12,"2784269630","everyone",FALSE,FALSE,FALSE,"Malapaduci","2013-08-29T10:33:29.000Z","maintaining spirit through giving back; ##DoWhatYouCanWhileYouCan  #everamazed Do more than you think you can! #KindnessRules no DMs please",NA,"Tampa Fl ","Kathy Dunn","https://pbs.twimg.com/profile_images/1589040201191641089/20TfqdJe_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,744,891,2295,1,NA
"165","@CarlosGSmith @FLGovScott Red Tide Rick is just another Republican who enriched himself in office while governor and tried to hide it from Floridians ! He’s in it for himself. Vote Democrat and preserve the safety net!","1012767332484214785","524375594","en","1059890993196158976",2018-11-06 19:31:19,"32313637","everyone",FALSE,FALSE,FALSE,"tonyedl","2012-03-14T13:54:49.000Z","Navy Veteran",NA,"Florida, USA","tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg","70b7be4d968912d3",0,0,0,0,0,184,119,22985,3,NA
"166","Sorry Florida. Red tide Rick","1060009520154456064","17639625","en","1060009520154456064",2018-11-07 03:22:18,NA,"everyone",FALSE,FALSE,FALSE,"rnsailor","2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",NA,"Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg","017a309d07f2b3f8",0,0,1,0,0,7172,7565,22837,57,NA
"167","Yeah DeRacist won FL more red tide for FL!#SMH","1060020247363837955","627530623","en","1060020247363837955",2018-11-07 04:04:55,NA,"everyone",FALSE,FALSE,FALSE,"Hippieluvfun","2012-07-05T16:38:33.000Z","I'm Drunk and yelling at the TV. Go Hawks!",NA,"Woodstock Alamo","WoodstockHawk","https://pbs.twimg.com/profile_images/1426265729377214464/ICi3ihOd_normal.jpg","dc62519fda13b4ec",0,2,0,0,0,49,505,1636,0,NA
"168","@Okie_Resister Red tide just rolled over Florida","1060020033408196608","17639625","en","1060020462036705281",2018-11-07 04:05:47,"3110579093","everyone",FALSE,FALSE,FALSE,"rnsailor","2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",NA,"Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg","017a309d07f2b3f8",0,1,0,0,0,7172,7565,22837,57,NA
