"","text","lang","author_id","possibly_sensitive","id","conversation_id","reply_settings","created_at.x","in_reply_to_user_id","username","created_at.y","protected","description","verified","location","profile_image_url","name","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"109","Longboat Key, FL pipe may have dumped 28 million gallons of sewage into Sarasota Bay
. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay","en","3595202473",FALSE,"1280180263688056835","1280180263688056835","everyone",2020-07-06 16:42:14,NA,"goldenrule47","2015-09-17T15:16:54.000Z",FALSE,"Do unto others as you would have them do unto you. Horse fanatic, dog, cat lover, music, art, weather, science, sci-fi, tech, reading, Democrat #BLM",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1596204594849267713/Pjffo0Mz_normal.jpg","The Golden Rule 🇺🇸🇺🇦🌻","https://t.co/4984D9elar",NA,0,0,0,0,0,1332,4447,57687,6,NA,"Longboat Key, FL pipe may have dumped 28 million gallons of sewage into Sarasota Bay
https://t.co/G0nMmkXWSd"
"110","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868","en","897634614411280385",FALSE,"1280180416708632576","1280180416708632576","everyone",2020-07-06 16:42:50,NA,"bobbie_and_leo","2017-08-16T01:42:24.000Z",FALSE,"",FALSE,"Arden-Arcade, CA","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Bobbie",NA,NA,9,0,0,0,0,709,830,327889,1,NA,"Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868"
"111","@latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island..... ","en","24817432",FALSE,"1280181384481574913","1280178591012130816","everyone",2020-07-06 16:46:41,"1134998769743929345","MiraclesArt","2009-03-17T01:50:28.000Z",FALSE,"Lateral thinker",FALSE,"Seminole Territory","https://pbs.twimg.com/profile_images/1184661745186562049/gBxwdf80_normal.jpg","Rose von Perbandt",NA,"1589815044099170305",3,0,1,0,0,3351,4202,341136,4,NA,"@latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island...."
"112","RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of r…","en","836348305567268865",FALSE,"1280181647455981568","1280181647455981568","everyone",2020-07-06 16:47:44,NA,"indivisible_brd","2017-02-27T22:52:29.000Z",FALSE,"Indivisible Bradenton",FALSE,"Bradenton, FL","https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg","IndivisibleBradenton",NA,"1109118422216892416",3,0,0,0,0,1149,946,25194,24,NA,"@latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island...."
"113","RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of r…","en","1134998769743929345",FALSE,"1280182784741515265","1280182784741515265","everyone",2020-07-06 16:52:15,NA,"latinxvote2020","2019-06-02T01:42:48.000Z",FALSE,"We are a group of citizens from Sarasota and Manatee counties in Florida, trying to motivate our community to participate and vote.",FALSE,"Sarasota, FL","https://pbs.twimg.com/profile_images/1160952488771641344/uivoJ36D_normal.jpg","LatinxVoteSRQ",NA,"1338851754469953538",3,0,0,0,0,308,1846,43720,4,NA,"@latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island...."
"114","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868","en","1109015748",FALSE,"1280184196405829634","1280184196405829634","everyone",2020-07-06 16:57:51,NA,"afdcaptrb","2013-01-21T13:24:47.000Z",FALSE,"Retired Fire Captain. Navy Vet  Old Beer league Goalie. 73.
 2 rescue beagles.  Grampa. 
#GoHabsGo

#GetVaccinated",FALSE,"Western Massachusetts","https://pbs.twimg.com/profile_images/1592650649510060032/MChM8wcd_normal.jpg","Roland B",NA,"1603552840127074306",9,0,0,0,0,1992,1336,141091,37,NA,"Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868"
"115","@KARAinFLA Sniff, sniff, sniff. Phew.","fr","3905333963",FALSE,"1280184593791045632","1280178064136290305","everyone",2020-07-06 16:59:26,"1510654326","CarverMolnar","2015-10-09T03:27:27.000Z",FALSE,"Retired Astrophysicist, Ph.D. Academic, and Author: ""The Star of Bethlehem: The Legacy of the Magi"", Now a Violin Maker.",FALSE,"USA","https://pbs.twimg.com/profile_images/1585069156088614913/qcPLcS0t_normal.jpg","Mike Molnar","https://t.co/R0qPU34Ud6","1558243399534256128",0,0,1,0,0,308,483,33971,1,NA,NA
"116","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868","en","821294483996188672",FALSE,"1280187028018249734","1280187028018249734","everyone",2020-07-06 17:09:06,NA,"DeniseGriewisch","2017-01-17T09:53:58.000Z",FALSE,"Been a social/environmental justice advocate since I was a wee lass.  Retired, trying to stay politically active and aware.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1327490232791478272/t2v0rIRE_normal.jpg","Denise Griewisch",NA,"1000223596453777408",9,0,0,0,0,1226,2123,55641,7,NA,"Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868"
"117","@KARAinFLA Ugh hits keep coming😡","en","942909325634342912",FALSE,"1280189558911533058","1280178064136290305","everyone",2020-07-06 17:19:10,"1510654326","peachykeen54","2017-12-19T00:07:56.000Z",FALSE,"retired RN , mom ,grandma. former NY gal, Fl.Hobby sea glass collecting and driftwood. 🚫DM “Don’t Hate What You Don’t Understand”!!!LGBTQ🏳️‍🌈 ally",FALSE,NA,"https://pbs.twimg.com/profile_images/1621542266329260039/p77BsELW_normal.jpg","peachykeen54(Sue-ish)☮️🇺🇦💉💉💉💉",NA,"1534196468776685570",0,1,1,0,0,2886,2550,97422,6,NA,NA
"118","@peachykeen54 I know, right?   The gulf is in my back yard, yet we haven’t been to the beach since the day trump was inaugurated, Jan. 2016.   The gulf pollution is out of control.","en","1510654326",FALSE,"1280191154944913410","1280178064136290305","everyone",2020-07-06 17:25:30,"942909325634342912","ABBYinFLA","2013-06-12T14:28:15.000Z",FALSE,"Come and join me on a platform owned buy NO ONE. Find content without algorithms. Look for: @AbbyFla@sfba.social",FALSE,"Mastodon = flexibility","https://pbs.twimg.com/profile_images/1617225984113090561/ZszeElc__normal.jpg","Abby Normal","https://t.co/zmYHHIPzEX","1528418698301784065",0,1,0,0,0,68047,53991,42597,46,NA,NA
"119","@KARAinFLA So very sorry. To live here and not be able to go to the beach??? Although I haven’t been to my beach here since January , I need it so bad. So I feel for you. Our Beaches are pretty clean so far here.","en","942909325634342912",FALSE,"1280192109501460481","1280178064136290305","everyone",2020-07-06 17:29:18,"1510654326","peachykeen54","2017-12-19T00:07:56.000Z",FALSE,"retired RN , mom ,grandma. former NY gal, Fl.Hobby sea glass collecting and driftwood. 🚫DM “Don’t Hate What You Don’t Understand”!!!LGBTQ🏳️‍🌈 ally",FALSE,NA,"https://pbs.twimg.com/profile_images/1621542266329260039/p77BsELW_normal.jpg","peachykeen54(Sue-ish)☮️🇺🇦💉💉💉💉",NA,"1534196468776685570",0,0,0,0,0,2886,2550,97422,6,NA,NA
"120","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868","en","3146346083",FALSE,"1280192153696694277","1280192153696694277","everyone",2020-07-06 17:29:28,NA,"psbh_","2015-04-08T03:31:32.000Z",FALSE,"",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","PSBH",NA,NA,9,0,0,0,0,765,468,225718,4,NA,"Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868"
"121","RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of r…","en","3645967102",FALSE,"1280226554153492485","1280226554153492485","everyone",2020-07-06 19:46:10,NA,"Flblueskies","2015-09-13T20:59:36.000Z",FALSE,"#IStandWithUkraine 🇺🇦🌻💛💙#IStandWithBiden 🇺🇸💙 Democrat   & Artist - Blue dot in a Red Delaware county",FALSE,"Delaware, USA","https://pbs.twimg.com/profile_images/1615494498276020225/bn4_iumh_normal.jpg","AngM☮️","https://t.co/0qSxxI3O49",NA,3,0,0,0,0,3183,4323,233831,7,NA,"@latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island...."
"122","@WFLA this is absolutely disgusting! This is raw sewage sitting in the waterway at the new marina in Bradenton. Safe Harbor Pier 77. HELP us get this cleaned up! It’s been over a month with no solution 😒 . https   twitter com RidinPoseidon status 1280533564690399232 photo 1","en","757768041660870657",FALSE,"1280533564690399232","1280533564690399232","everyone",2020-07-07 16:06:07,"23820899","RidinPoseidon","2016-07-26T02:42:34.000Z",FALSE,"Self sustaining Entrepreneur Science",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1361155619387027460/jpfZE38F_normal.jpg","David Hobbs",NA,NA,0,0,0,0,0,8,80,161,0,NA,"@WFLA this is absolutely disgusting! This is raw sewage sitting in the waterway at the new marina in Bradenton. Safe Harbor Pier 77. HELP us get this cleaned up! It’s been over a month with no solution 😒 https://t.co/APYYZJWKQ4"
"123","@VernBuchanan You've been in a political office since 2007. These leaks are not new. Why haven't you already done something about this in all your way-to-long time in a political office? You've had plenty of time to address this. Put up or shut up, Vern.","en","3149317025",FALSE,"1280569164743290880","1279076830197288961","everyone",2020-07-07 18:27:35,"20467163","ErinDusty","2015-04-08T20:51:09.000Z",FALSE,"",FALSE,"United States","https://pbs.twimg.com/profile_images/1303440288086659072/zIZo6db5_normal.jpg","Erin",NA,"1185579263908560896",0,0,0,0,0,295,1022,23352,10,NA,NA
"124","Break in main wastewater sewer line in Manatee County. 

“We’re really afraid of the ecological consequences and right now today, we’re worried about the health and potential human impacts,” said Justin Bloom, Founder of Suncoast Waterkeeper. 

. https   www mysuncoast com 2020 07 01 crews stop massive wastewater spill states dep says much million gallons could have spilled near sarasota bay","en","1046953802245578753",FALSE,"1280588146401587201","1280588146401587201","everyone",2020-07-07 19:43:00,NA,"HelpFloridaHeal","2018-10-02T02:43:32.000Z",FALSE,"We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.",FALSE,"Boca Grande, FL","https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg","Help Florida Heal","https://t.co/nrcNO8vykn","1304150592277929984",1,0,0,1,0,147,347,1461,2,NA,"Break in main wastewater sewer line in Manatee County. 

“We’re really afraid of the ecological consequences and right now today, we’re worried about the health and potential human impacts,” said Justin Bloom, Founder of Suncoast Waterkeeper. 

https://t.co/jp21kOMit5"
"125","Water quality monitoring continues on the Suncoast, following the estimated 25.8 million gallons of raw sewage that leaked into Sarasota Bay from a Longboat Key sewer pipe.
@ValezkaSNN
MORE: . https   www snntv com story 42342243 water quality monitoring continues on the suncoast","en","324496098",FALSE,"1280622621424447488","1280622621424447488","everyone",2020-07-07 22:00:00,NA,"SNNTV","2011-06-26T18:35:28.000Z",FALSE,"Your local news leader
News, Weather, & Sports in Sarasota, Manatee, Charlotte and DeSoto counties
Have a news tip? Call (941)361-4600 or email news@snntv.com",TRUE,"Sarasota, FL","https://pbs.twimg.com/profile_images/1438922910891057153/5ja7SLWj_normal.jpg","SNN","https://t.co/4u07GjR48n",NA,3,0,0,0,0,13805,897,54143,208,NA,"Water quality monitoring continues on the Suncoast, following the estimated 25.8 million gallons of raw sewage that leaked into Sarasota Bay from a Longboat Key sewer pipe.
@ValezkaSNN
MORE: https://t.co/l29rVwK4o5"
"126","RT @SNNTV: Water quality monitoring continues on the Suncoast, following the estimated 25.8 million gallons of raw sewage that leaked into…","en","1227076313669873664",FALSE,"1280660774298492929","1280660774298492929","everyone",2020-07-08 00:31:36,NA,"ValezkaSNN","2020-02-11T03:46:13.000Z",FALSE,"Reporter - Multimedia Journalist @SNNTV | @USouthFlorida Alum | #GoBolts | ⚡️💥",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1227077365639110662/NBaeoB4F_normal.jpg","Valezka","https://t.co/NCweb9iLPE","1311431450647056389",3,0,0,0,0,245,110,1283,7,NA,"Water quality monitoring continues on the Suncoast, following the estimated 25.8 million gallons of raw sewage that leaked into Sarasota Bay from a Longboat Key sewer pipe.
@ValezkaSNN
MORE: https://t.co/l29rVwK4o5"
"127","⚠️28 million gallons of raw sewage went into the ocean between June 19-30 in Manatee county, Florida.

🤢Now algae blooms and muck have begun to form.
The smell is unhealthy and nauseating.

🚨It took 11 days to repair the broken pipes

#wtpFL
#ONEV1

. https   www wfla com news local news manatee county water quality concerns grow following major sewage spill in manatee county","en","1122540879162617856",FALSE,"1280864696124551171","1280864696124551171","everyone",2020-07-08 14:01:55,NA,"eileenvan55","2019-04-28T16:39:36.000Z",FALSE,"Liberal AF 🚫Citizens United, I’m Antifa Pro-choice #JusticeMatters Fighting disinformation, #RadicalRacistReich women’s liberties should not be in courts 🚫DMs",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1575945408664174648/PlWcK-Ah_normal.jpg","@Eileenvan55 💔 Eileen to the left 😷","https://t.co/x0DTbWYZ6q","1371975661737418763",13,3,10,2,0,14212,14167,124279,26,NA,"⚠️28 million gallons of raw sewage went into the ocean between June 19-30 in Manatee county, Florida.

🤢Now algae blooms and muck have begun to form.
The smell is unhealthy and nauseating.

🚨It took 11 days to repair the broken pipes

#wtpFL
#ONEV1

https://t.co/A5FGhwn3Nk"
"128","RT @eileenvan55: ⚠️28 million gallons of raw sewage went into the ocean between June 19-30 in Manatee county, Florida.

🤢Now algae blooms a…","en","3158470735",FALSE,"1280873108346306561","1280873108346306561","everyone",2020-07-08 14:35:21,NA,"ColleenHenley","2015-04-16T02:22:14.000Z",FALSE,"#DemocratsDeliver #ClimateChange #Equality #LGBTQAlly #WomensRights 💙 Mastodon: colleenhenley@universeodon.com 💙",FALSE,"On some beach… somewhere","https://pbs.twimg.com/profile_images/1212526815450845184/Wejm5rSy_normal.jpg","✌️Rebel Hippie With A Cause✌️",NA,"1240896166469885952",13,0,0,0,0,33060,35853,157411,25,NA,"⚠️28 million gallons of raw sewage went into the ocean between June 19-30 in Manatee county, Florida.

🤢Now algae blooms and muck have begun to form.
The smell is unhealthy and nauseating.

🚨It took 11 days to repair the broken pipes

#wtpFL
#ONEV1

https://t.co/A5FGhwn3Nk"
"129","RT @eileenvan55: ⚠️28 million gallons of raw sewage went into the ocean between June 19-30 in Manatee county, Florida.

🤢Now algae blooms a…","en","1254891029179830272",FALSE,"1280888058959876096","1280888058959876096","everyone",2020-07-08 15:34:45,NA,"NicoleBlu2","2020-04-27T21:52:22.000Z",FALSE,"“Open Mind For A Different View” #DemocracyDefender #DemCast #ONEV1 Z30 LL #WTP AB #PlanYourVote🗳 #WomenRights #ClimateChange🌱 🚫DMs",FALSE,"Georgia, USA","https://pbs.twimg.com/profile_images/1595470943614386180/dgEEhLGA_normal.jpg","Nicole 🦋","https://t.co/leBRq0uWF7",NA,13,0,0,0,0,6530,6763,45166,12,NA,"⚠️28 million gallons of raw sewage went into the ocean between June 19-30 in Manatee county, Florida.

🤢Now algae blooms and muck have begun to form.
The smell is unhealthy and nauseating.

🚨It took 11 days to repair the broken pipes

#wtpFL
#ONEV1

https://t.co/A5FGhwn3Nk"
"130","RT @eileenvan55: ⚠️28 million gallons of raw sewage went into the ocean between June 19-30 in Manatee county, Florida.

🤢Now algae blooms a…","en","282790593",FALSE,"1280894833326948355","1280894833326948355","everyone",2020-07-08 16:01:40,NA,"jennobenno","2011-04-15T23:05:35.000Z",FALSE,"Democrat. Married, No DMs please, Love 🐱 🐕 & some humans. Retired court professional. #wtpBLUE RC, #FreshResists, Midterms 2022!",FALSE,"Yooper","https://pbs.twimg.com/profile_images/1355539817975734272/Wp4B8b0H_normal.jpg","Jennifer Bennon",NA,"1611503211076100097",13,0,0,0,0,39703,36801,129533,44,NA,"⚠️28 million gallons of raw sewage went into the ocean between June 19-30 in Manatee county, Florida.

🤢Now algae blooms and muck have begun to form.
The smell is unhealthy and nauseating.

🚨It took 11 days to repair the broken pipes

#wtpFL
#ONEV1

https://t.co/A5FGhwn3Nk"
