"","text","lang","possibly_sensitive","id","created_at.x","conversation_id","author_id","reply_settings","in_reply_to_user_id","created_at.y","username","name","url","profile_image_url","protected","pinned_tweet_id","verified","description","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"155","A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

. https   www wfla com news local news manatee county us 41 closed evacuations underway near piney point with wastewater collapse imminent","en",FALSE,"1378484689552424964",2021-04-03 23:08:55,"1378484689552424964","799209769542316036","everyone",NA,"2016-11-17T11:17:12.000Z","rootsbey13","Roots Bey 13™","https://t.co/xT9S2GJ1bY","https://pbs.twimg.com/profile_images/1553561042948702209/Kb476Cru_normal.jpg",FALSE,"920862253401985024",FALSE,"I Roots Tabiea Bey™ is a walking, talking, independent island mortal man. Not a person, corporation or any other type of abomination","Heaven",21,0,12,0,0,848,302,38323,2,NA,"A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

https://t.co/7sIxo85f7q"
"156","RT @rootsbey13: A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated w…","en",TRUE,"1378485043765518336",2021-04-03 23:10:20,"1378485043765518336","2904699857","everyone",NA,"2014-12-04T04:58:31.000Z","seeinginfull","Aunti Dana Lynn13 Bey TM",NA,"https://pbs.twimg.com/profile_images/1349889429838589961/cGGimjAm_normal.jpg",FALSE,"1158808149609947137",FALSE,"Always LIGHT on my Path🔥 Th Journey is Inward. 💎TLC 13 Love CommunityTM Private 🏝 I Am A True YAHuduim MOOR 👑 A Child Of TMH's ELOHYIM 9.13","North Amexem,Moorish Empire🌲",21,0,0,0,0,838,678,571438,56,NA,"A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

https://t.co/7sIxo85f7q"
"157","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378485080444784644",2021-04-03 23:10:28,"1378485080444784644","23438841","everyone",NA,"2009-03-09T14:10:30.000Z","benjaminjkirby","Benjamin J. Kirby","https://t.co/vDfHet0PhR","https://pbs.twimg.com/profile_images/1560741994955161608/ZZayHWrg_normal.jpg",FALSE,NA,FALSE,"Writing + PR + communications + stories + more || Dad x3 + married to @kkmarolf","St Petersburg, FL",76,0,0,0,0,2992,4401,21609,88,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"158","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378485705001816074",2021-04-03 23:12:57,"1378485705001816074","1354938594213949443","everyone",NA,"2021-01-28T23:45:28.000Z","TeeGriffith","Tee Griffith",NA,"https://pbs.twimg.com/profile_images/1476560062571323398/1J7AMOsg_normal.jpg",FALSE,"1438272127300513795",FALSE,"♀  🐊 If I'm not in action I'm in traction 🦵😜😱 GENESIS 50:20",NA,76,0,0,0,0,189,920,25990,3,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"159","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378485870249009159",2021-04-03 23:13:37,"1378485870249009159","13058782","everyone",NA,"2008-02-04T18:22:04.000Z","wmnfnews","Seán Kinane WMNF","https://t.co/bUWYk8x2JM","https://pbs.twimg.com/profile_images/1519035778059358217/mUPjQqsF_normal.jpg",FALSE,"1380000214661136388",TRUE,"WMNF Community Radio news from #Tampa, #StPete, Sarasota #Florida & beyond. Tweets by WMNF News and Public Affairs Director Seán Kinane. he/him","Tampa, FL USA",76,0,0,0,0,6627,2471,74218,358,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"160","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378486644379029504",2021-04-03 23:16:41,"1378486644379029504","101334380","everyone",NA,"2010-01-02T22:54:44.000Z","BeachPeanuts","Martha Jackovics",NA,"https://pbs.twimg.com/profile_images/1013287817097535489/ZwhDpR1v_normal.jpg",FALSE,NA,FALSE,"Political news & opinion.",NA,76,0,0,0,0,4781,1531,157488,195,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"161","RT @rootsbey13: A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated w…","en",FALSE,"1378486872834367493",2021-04-03 23:17:36,"1378486872834367493","1242516658276556800","everyone",NA,"2020-03-24T18:20:38.000Z","EyeBeeTrees","Ankhsun Bey™ 13","https://t.co/gkVpVqn5SB","https://pbs.twimg.com/profile_images/1278076939438190592/aUqyOfMw_normal.jpg",FALSE,"1351717613143875584",FALSE,"I AM a Child of Th Most Highs ELOHYIM 
👁️🐝🌴
Tru Moor
9 13","Mu ",21,0,0,0,0,779,445,67784,2,NA,"A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

https://t.co/7sIxo85f7q"
"162","RT @WFLAJustin: ""They've left us Floridians holding the bag of their mountain of waste.""

8 On Your Side went for a boat ride to Port Manat…","en",FALSE,"1378487848190500867",2021-04-03 23:21:28,"1378487848190500867","1216570500132081664","everyone",NA,"2020-01-13T04:00:42.000Z","noddybat","Solanaceae🏄‍♀️💜▫️💚",NA,"https://pbs.twimg.com/profile_images/1276396939614003200/-XtG71ju_normal.jpg",FALSE,NA,FALSE,"GC. I ❤ JK Rowling. Fvck your pronouns.","Overlooking the water",25,0,0,0,0,1115,2343,11057,3,NA,"""They've left us Floridians holding the bag of their mountain of waste.""

8 On Your Side went for a boat ride to Port Manatee to see where millions of gallons of industrial wastewater are being released into Tampa Bay from leaking Piney Point stack. https://t.co/hWZHARIslY @WFLA https://t.co/7g1mtfzt3l"
"163","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378489470274695169",2021-04-03 23:27:55,"1378489470274695169","23086574","everyone",NA,"2009-03-06T16:49:30.000Z","Arriadna","Arriadna🗽🇺🇸🌻","https://t.co/HrHqW307fH","https://pbs.twimg.com/profile_images/1621671039431487489/Jlwoghr9_normal.jpg",FALSE,"1393060741360537602",FALSE,"Dem💙🇺🇸, human rights, civil rights, a clean☮️🌎✨ #LibertyTree🌳✨7of9🖖(fan acc)✨The Resistance✨#BidenHarris ✨@Arriadna@mastodon.social.com✨","WA",76,0,0,0,0,36974,25505,613160,6,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"164","RT @rootsbey13: A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated w…","en",FALSE,"1378489665242726400",2021-04-03 23:28:41,"1378489665242726400","272969459","everyone",NA,"2011-03-27T15:09:56.000Z","Alitah13ey","AlitahBey™ 🌻",NA,"https://pbs.twimg.com/profile_images/1616664879666003970/oH4AGDnd_normal.jpg",FALSE,"892442936411140096",FALSE,"I AM Alitah Bey, child of Amma Mama & TMHs Eloheim 
True Yahudium Moor 9.13 ⚜️ TLC 13Love Community Private 
Owner of @growingcrowns 👑",NA,21,0,0,0,0,678,443,45993,2,NA,"A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

https://t.co/7sIxo85f7q"
"165","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378489783501135872",2021-04-03 23:29:10,"1378489783501135872","253226315","everyone",NA,"2011-02-16T20:28:37.000Z","WIActivist","Marilyn McDole",NA,"https://pbs.twimg.com/profile_images/551209220541284352/bdB3M4cJ_normal.jpeg",FALSE,NA,FALSE,"Educated in IL, WI & MN. Live in Oregon, WI. A fierce sense of fairness. I love education. Former business education teacher and Financial Spec at UW. #Resist","Oregon, WI",76,0,0,0,0,4077,5005,203943,17,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"166","Here's a more recent update. The evacuation order now includes 315+ homes and could send 600 million gallons of contaminated water into the gulf of Mexico at any moment. There's already a growing leak. . https   www wfla com news local news manatee county us 41 closed evacuations underway near piney point with wastewater collapse imminent","en",FALSE,"1378490258279563272",2021-04-03 23:31:03,"1378486991260680193","2008761","everyone","2008761","2007-03-23T13:06:57.000Z","JohnFrost","John Frost","https://t.co/BAapgdTMyq","https://pbs.twimg.com/profile_images/1524186755041267713/Q62-P9lb_normal.jpg",FALSE,NA,FALSE,"Digital Marketing and Content Strategist. Blogger, writer, theme park lover. Links/RTs ≠ endorsements. Find me on https://t.co/xj28rSbZP3 as @johnfrost","Orlando, FL",0,0,0,0,0,2503,2496,30169,177,NA,"Here's a more recent update. The evacuation order now includes 315+ homes and could send 600 million gallons of contaminated water into the gulf of Mexico at any moment. There's already a growing leak. https://t.co/jI6WWK3Owm"
"167","@BN9 @My_Dog_Friday Watch The Water!! We were warned!!","en",FALSE,"1378490325069488128",2021-04-03 23:31:19,"1378466765248868353","827004839620124672","everyone","17308428","2017-02-02T04:04:53.000Z","SeekTruthin2020","HeatherHeavens","https://t.co/cLNTX4GBCT","https://pbs.twimg.com/profile_images/1451957973547470848/4vSErwWf_normal.jpg",FALSE,NA,FALSE,"Stop Settling, Start Living The Live You Deserve! 
❤️~ Be Happy and Grateful! Share Love & Kindness ~ ❤️  
        ✈️ ------- The Sky's The Limit! -------- ✈️","Chicago, IL",0,0,2,0,0,434,562,5631,0,NA,NA
"168","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378490573452099592",2021-04-03 23:32:18,"1378490573452099592","17178342","everyone",NA,"2008-11-05T02:54:26.000Z","drmaggiesa","drmaggiesa 💙🕶",NA,"https://pbs.twimg.com/profile_images/2807627211/3a0d32805c6085aa004907cbcba3c793_normal.png",FALSE,"1387570714102927364",FALSE,"Democrat to the core. The fight continues. See the elephantine mammals site if this site dies @drmaggiesa/mas.to 👉🏼But, I’ll be here until they pull the plug.","Texas, USA",76,0,0,0,0,1630,4929,493228,68,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"169","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378490731208261635",2021-04-03 23:32:56,"1378490731208261635","1032026516337709063","everyone",NA,"2018-08-21T22:07:50.000Z","EileenPettit2","EileenPettit",NA,"https://pbs.twimg.com/profile_images/1245876005736153088/mIAm-NXx_normal.jpg",FALSE,NA,FALSE,"",NA,76,0,0,0,0,646,2772,11634,0,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"170","'Imminent' Collapse at Florida Phosphate Plant Wastewater Pond Threatens Tampa Bay, Surrounding Neighborhoods
. https   weather com news news 2021 04 03 leak at florida phosphate plant tampa bay manatee county piney point","en",FALSE,"1378490978949083137",2021-04-03 23:33:55,"1378490978949083137","183521897","everyone",NA,"2010-08-27T05:49:46.000Z","JETTN1","John Hubbs 🇺🇦 🌻👻#StopWarInUkraine 🍀🕊️",NA,"https://pbs.twimg.com/profile_images/803912052830072832/3uwUNGlv_normal.jpg",FALSE,NA,FALSE,"🇺🇸 🇨🇦 🇬🇧 🇫🇷  🇩🇪 🇪🇺
Opinions are my Own",NA,0,0,0,0,0,316,2578,36846,3,NA,"'Imminent' Collapse at Florida Phosphate Plant Wastewater Pond Threatens Tampa Bay, Surrounding Neighborhoods
https://t.co/TpxIvUNFlC"
"171","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378491558459281408",2021-04-03 23:36:13,"1378491558459281408","826244262908002304","everyone",NA,"2017-01-31T01:42:37.000Z","Tsiser45","9Gen",NA,"https://pbs.twimg.com/profile_images/1607122678665584640/-S2XHKJ1_normal.jpg",FALSE,"1462509245178552331",FALSE,"Still and always a Joyful Warrior.",NA,76,0,0,0,0,4015,4914,451049,5,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"172","FLORIDA: 'Imminent' Collapse at Florida Phosphate Plant Wastewater Pond Threatens Tampa Bay, Surrounding Neighborhoods | The Weather Channel - Articles from The Weather Channel |  . http   weather com. https   weather com news news 2021 04 03 leak at florida phosphate plant tampa bay manatee county piney point","en",FALSE,"1378491712985821184",2021-04-03 23:36:50,"1378491712985821184","42660725","everyone",NA,"2009-05-26T16:34:32.000Z","drpatfarrell","Patricia Farrell, Ph.D.","https://t.co/74pZGEZEB0","https://pbs.twimg.com/profile_images/1193120866508460037/t81e5U_H_normal.jpg",FALSE,"591607854404079616",FALSE,"Author,  interested in film, writing.  https://t.co/74pZGEZEB0","United States",3,0,1,0,0,9300,9798,612638,444,NA,"FLORIDA: 'Imminent' Collapse at Florida Phosphate Plant Wastewater Pond Threatens Tampa Bay, Surrounding Neighborhoods | The Weather Channel - Articles from The Weather Channel | https://t.co/0rvbZKGfda https://t.co/JwGwViIpo2"
"173","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378492586235736067",2021-04-03 23:40:18,"1378492586235736067","60840767","everyone",NA,"2009-07-28T07:23:27.000Z","zshahan3","Zachary Shahan","https://t.co/GDlKT6yKX8","https://pbs.twimg.com/profile_images/765874400570773504/q2tnX0aN_normal.jpg",FALSE,"1442367112173948931",FALSE,"Human (maybe), writer + chief editor + CEO @CleanTechnica (https://t.co/FKJYeuqAnn)","World",76,0,0,0,0,11151,4266,117012,594,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
"174","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…","en",FALSE,"1378493907097554946",2021-04-03 23:45:33,"1378493907097554946","35241769","everyone",NA,"2009-04-25T15:58:22.000Z","Steeler_Kim","Steeler Kim",NA,"https://pbs.twimg.com/profile_images/2363606055/oz9pE_normal.jpg",FALSE,NA,FALSE,"Beach Life 🏝, Steeler fan 🖤💛, Student Bagpiper 🎵, Straight Ally🏳️‍🌈, supporter of Women’s Sports 🤸‍♂️","St Pete Beach, FL",76,0,0,0,0,1348,815,16418,48,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q"
