"","text","id","in_reply_to_user_id","possibly_sensitive","created_at.x","conversation_id","reply_settings","author_id","lang","verified","created_at.y","name","username","profile_image_url","protected","description","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"317","RT @AlisonBoxxer: #PineyPoint   the VALDEZ oil spill was 11 million gallons
...Florida is pumping 35 million gallons of radioactive cancer…","1378903163542118405",NA,FALSE,2021-04-05 02:51:47,"1378903163542118405","everyone","770023328442621952","en",FALSE,"2016-08-28T22:20:42.000Z","blunt67","raphaelha67","https://pbs.twimg.com/profile_images/1131493070455889921/p8r9aR4d_normal.jpg",FALSE,"Easy going. 23 yrs military service.",NA,NA,NA,NA,2,0,0,0,0,2742,1936,483845,9,"#PineyPoint   the VALDEZ oil spill was 11 million gallons
...Florida is pumping 35 million gallons of radioactive cancer causing waste into Tampa bay EVERY single day

this will go down as the worst environmental disaster in history"
"318","@VernBuchanan When will you compare the Piney Point breach to the Deep Horizon Oil Spill in the Gulf, waters of Tampa Bay at risk???. ","1379200330991296512","20467163",FALSE,2021-04-05 22:32:37,"1379151310155571205","everyone","956663385600520193","en",FALSE,"2018-01-25T23:01:39.000Z","PEP","Pep_unit202","https://pbs.twimg.com/profile_images/1403326788827332610/riFCRfDe_normal.jpg",FALSE,"","Bradenton, FL",NA,NA,NA,0,0,2,0,0,16,14,2556,0,"@VernBuchanan When will you compare the Piney Point breach to the Deep Horizon Oil Spill in the Gulf, waters of Tampa Bay at risk???"
"319","@muzykb Yah. I mean from TX GOP oil spills on one side of the gulf, and Tampa dropping radioactive water on the other! The poor damn fish! These states are just disgusting.. ","1379238726560284676","1475970787",FALSE,2021-04-06 01:05:12,"1378908340022079490","everyone","763256826209062912","en",FALSE,"2016-08-10T06:13:02.000Z","Melinda Mosheim","melinda_mosheim","https://pbs.twimg.com/profile_images/840832891328245760/a7bTAbUT_normal.jpg",FALSE,"Urban, artsy. Into the ""political wonky"".","Houston, TX But home's NYC!",NA,NA,NA,0,0,3,0,0,1503,2217,159720,2,"@muzykb Yah. I mean from TX GOP oil spills on one side of the gulf, and Tampa dropping radioactive water on the other! The poor damn fish! These states are just disgusting."
"320","How is there an environmental catastrophe in the Gulf Coast of Florida once a year. Red tide, oil spills, nitrogen run off, and now radioactive phosphorus leaks into Tampa Bay. Get this shit together @GovRonDeSantis. ","1379437964338544641",NA,FALSE,2021-04-06 14:16:54,"1379437964338544641","everyone","914898125676056577","en",FALSE,"2017-10-02T17:01:25.000Z","Mr.Buck","Buck_72","https://pbs.twimg.com/profile_images/1143208494063063041/9fsz_n0M_normal.jpg",FALSE,"Logic.","Sarasota, FL",NA,NA,NA,1,0,1,0,0,202,787,10956,1,"How is there an environmental catastrophe in the Gulf Coast of Florida once a year. Red tide, oil spills, nitrogen run off, and now radioactive phosphorus leaks into Tampa Bay. Get this shit together @GovRonDeSantis"
"321","11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves."". ","1379552176767434756",NA,FALSE,2021-04-06 21:50:44,"1379552176767434756","everyone","43945628","en",TRUE,"2009-06-01T19:00:04.000Z","Troy Kinsey","TroyKinsey","https://pbs.twimg.com/profile_images/533437087/Troy_Kinsey2_normal.jpg",FALSE,"Airline pilot & flight instructor (CFII & MEI). Formerly an Emmy-winning TV newsman. I love to fly!","Tallahassee, FL",NA,NA,NA,6,0,5,0,0,9224,4146,17124,396,"11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves."""
"322","RT @TroyKinsey: 11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA…","1379552567387156481",NA,FALSE,2021-04-06 21:52:17,"1379552567387156481","everyone","2361848977","en",TRUE,"2014-02-26T00:15:54.000Z","Scott Keeler","SKeelerTimes","https://pbs.twimg.com/profile_images/1232520706291838976/JoKFn6g6_normal.jpg",FALSE,"Retired Photojournalist at Tampa Bay Times. Weather watcher. Sports enthusiast. Foodie. Traveler.",NA,NA,"https://t.co/Vj7RfczN5H",NA,6,0,0,0,0,1774,1113,7467,84,"11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves."""
"323","RT @TroyKinsey: 11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA…","1379569561582903299",NA,FALSE,2021-04-06 22:59:49,"1379569561582903299","everyone","37486774","en",FALSE,"2009-05-03T19:53:27.000Z","Charlie Justice","VoteJustice","https://pbs.twimg.com/profile_images/1606397788992020483/7JaN06X1_normal.jpg",FALSE,"Personal acct of Charlie Justice.","Pinellas County, FL",NA,NA,NA,6,0,0,0,0,2056,1624,17671,82,"11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves."""
"324","I've told this before, but one of the reasons Katherine Harris ended up as Florida's Secretary of State in the first place was because she opposed letting power plants burn Orimulsion, b/c environmentalists were concerned about a tanker spill in Tampa Bay being worse than oil.. ","1379676541219700738","14769495",FALSE,2021-04-07 06:04:55,"1379604143854256128","everyone","14769495","en",FALSE,"2008-05-14T05:13:30.000Z","Kathryn Bright New Year 🎇 (Parody?)","KEBrightbill","https://pbs.twimg.com/profile_images/1538080167272230913/InfhMtw0_normal.png",FALSE,"Sometimes writer | Precinct Committeeperson @DemocratManatee | #GatorNation 🐊 | Pronouns: Any, just be respectful🌈 | Opinions mine |

#GoBolts #GoBucs #RaysUp","Florida, USA","1604545367911055360",NA,NA,0,1,5,0,0,10919,3582,329280,166,"I've told this before, but one of the reasons Katherine Harris ended up as Florida's Secretary of State in the first place was because she opposed letting power plants burn Orimulsion, b/c environmentalists were concerned about a tanker spill in Tampa Bay being worse than oil."
"325","The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay.  . https   www usf edu marine science news 2021 usf response to piney point spill day 1 report aspx. https   twitter com USouthFlorida status 1381230555921006593 video 1","1381230555921006593",NA,FALSE,2021-04-11 13:00:01,"1381230555921006593","everyone","39306293","en",TRUE,"2009-05-11T18:21:04.000Z","University of South Florida","USouthFlorida","https://pbs.twimg.com/profile_images/1603040572226379777/_HlFH5jr_normal.jpg",FALSE,"America’s fastest-rising university. https://t.co/5aD6QAX0Qt | https://t.co/75GX9gSzeX | https://t.co/bhfEr6fkp2","Tampa, Florida",NA,"https://t.co/SN4sGCoO2k",NA,8,0,14,1,0,120189,375,19694,600,"The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay. https://t.co/nxdxuARQBN https://t.co/fYpZp3onMj"
"326","RT @USouthFlorida: The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF s…","1381234950809210882",NA,FALSE,2021-04-11 13:17:29,"1381234950809210882","everyone","1126548379150974977","en",FALSE,"2019-05-09T18:03:58.000Z","Florida Folk Show","floridafolkshow","https://pbs.twimg.com/profile_images/1126548730650472454/Lvr1vAZv_normal.jpg",FALSE,"Explore the people, places and culture that define Pete Gallagher's Florida. The Florida Folk Show Podcast: It's Florida, need I say more?","St Petersburg, FL",NA,"https://t.co/WM9cueMKo0",NA,8,0,0,0,0,29,518,104,0,"The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay. https://t.co/nxdxuARQBN https://t.co/fYpZp3onMj"
"327","RT @USouthFlorida: The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF s…","1381367056117948419",NA,FALSE,2021-04-11 22:02:25,"1381367056117948419","everyone","1023085238250029056","en",FALSE,"2018-07-28T05:58:23.000Z","Caleb","KingWray2","https://pbs.twimg.com/profile_images/1508246670328451078/0-lGmDGK_normal.jpg",FALSE,"- Mixed and Multilingual 🌍🌏🌎-- Blazed320👻 -ELWray813 📸 #GoBolts #RavensFlock","Baltimore, MD",NA,"https://t.co/LpL9ZnX2Zd",NA,8,0,0,0,0,521,4994,37293,1,"The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay. https://t.co/nxdxuARQBN https://t.co/fYpZp3onMj"
"328","RT @USouthFlorida: The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF s…","1381599687246028802",NA,FALSE,2021-04-12 13:26:48,"1381599687246028802","everyone","277215536","en",FALSE,"2011-04-04T22:55:18.000Z","USF Research","USFResearch","https://pbs.twimg.com/profile_images/1590011055840714753/hTIYNfjT_normal.png",FALSE,"Official Twitter account of USF Research & Innovation: the University of South Florida is home to world-class, world changing research.","Tampa, Florida",NA,"https://t.co/Ju9eQDL6gq",NA,8,0,0,0,0,10986,3089,18434,162,"The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay. https://t.co/nxdxuARQBN https://t.co/fYpZp3onMj"
"329","RT @USouthFlorida: The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF s…","1381659749905788930",NA,FALSE,2021-04-12 17:25:29,"1381659749905788930","everyone","143476735","en",FALSE,"2010-05-13T15:32:28.000Z","USF St. Petersburg campus","usfsp","https://pbs.twimg.com/profile_images/1604845644211896320/K_plLXa0_normal.jpg",FALSE,"Situated on 52 acres of waterfront in downtown St. Petersburg, our campus offers an intimate academic experience with all the benefits of a large institution.","St. Petersburg, Florida",NA,"https://t.co/U8V9pb5SCt",NA,8,0,0,0,0,3310,243,4541,60,"The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay. https://t.co/nxdxuARQBN https://t.co/fYpZp3onMj"
"330","RT @USouthFlorida: The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF s…","1381666512327557122",NA,FALSE,2021-04-12 17:52:21,"1381666512327557122","everyone","37486774","en",FALSE,"2009-05-03T19:53:27.000Z","Charlie Justice","VoteJustice","https://pbs.twimg.com/profile_images/1606397788992020483/7JaN06X1_normal.jpg",FALSE,"Personal acct of Charlie Justice.","Pinellas County, FL",NA,NA,NA,8,0,0,0,0,2056,1624,17671,82,"The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay. https://t.co/nxdxuARQBN https://t.co/fYpZp3onMj"
