"","text","id","reply_settings","possibly_sensitive","created_at.x","lang","author_id","conversation_id","in_reply_to_user_id","created_at.y","name","username","location","description","protected","url","pinned_tweet_id","profile_image_url","verified","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"600","RT @GWaldenWFTV: “Avoid the beach if you have asthma or a respiratory condition...” #RedTide caution sign along #Bradenton #Beach. #WFTV #F…","1029432437426855937","everyone",FALSE,2018-08-14 18:19:53,"en","40760183","1029432437426855937",NA,"2009-05-17T23:22:53.000Z","𝕾𝖚𝖒𝖒𝖊𝖗 𝕾𝖙𝖔𝖗𝖒","flstorms","United Kingdom","Love Florida - storms, hurricanes, beaches, space, turtles, sunsets, lightning! It's all fantastic. (she/her) ☀️ 🦋 🌹 ✨Somewhere in London! 🇬🇧",FALSE,NA,"1094079072936837120","https://pbs.twimg.com/profile_images/1268224426786635777/jLBUnPOr_normal.jpg",FALSE,7,0,0,0,0,NA,376,831,19853,23,"“Avoid the beach if you have asthma or a respiratory condition...” #RedTide caution sign along #Bradenton #Beach. #WFTV #Florida https://t.co/xSV2KXp9uA"
"601","RT @SKeelerTimes: You afraid of red tide coming to Tampa Bay beaches? Here's what we saw today on Anna Maria Island. All beaches open, peop…","1029438235297148928","everyone",FALSE,2018-08-14 18:42:55,"en","825529226438651904","1029438235297148928",NA,"2017-01-29T02:21:19.000Z","Figaro29","Figaro29Donna","On my porch","kindness is free so spread it around #adoptdontshop #adoptanolderpetortwo spread love not hate We all have more in common then you might think 🤔",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1021195673063043074/VQHr-mcv_normal.jpg",FALSE,40,0,0,0,0,NA,138,640,1663,0,"You afraid of red tide coming to Tampa Bay beaches? Here's what we saw today on Anna Maria Island. All beaches open, people in water, north to south. No smell on Gulf side. Different story on inter coastal side. Thousands of dead fish floating and smelly.@TB_Times #flwx #RedTide https://t.co/E7jLi8H0JM"
"602","RT @GWaldenWFTV: “Avoid the beach if you have asthma or a respiratory condition...” #RedTide caution sign along #Bradenton #Beach. #WFTV #F…","1029443978100465664","everyone",FALSE,2018-08-14 19:05:45,"en","519816468","1029443978100465664",NA,"2012-03-09T20:58:30.000Z","Mike M.","mikemeidling","Altamonte Springs Fl","friendly outspoken jersey boy",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/818546716634857474/vhf7nYB4_normal.jpg",FALSE,7,0,0,0,0,NA,1368,63,503874,122,"“Avoid the beach if you have asthma or a respiratory condition...” #RedTide caution sign along #Bradenton #Beach. #WFTV #Florida https://t.co/xSV2KXp9uA"
"603","How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Florida #Bradenton #Sarasota . https   twitter com GWaldenWFTV status 1029454624913346561 video 1","1029454624913346561","everyone",FALSE,2018-08-14 19:48:03,"en","27750332","1029454624913346561",NA,"2009-03-30T22:41:31.000Z","George Waldenberger","GWaldenWFTV","Orlando, FL","Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.",FALSE,"https://t.co/nQrWky2ePo",NA,"https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",TRUE,9,2,10,1,0,NA,8480,958,30417,233,"How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Florida #Bradenton #Sarasota https://t.co/4Mv2zzClYB"
"604","RT @GWaldenWFTV: How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Flo…","1029454989041852417","everyone",FALSE,2018-08-14 19:49:30,"en","40760183","1029454989041852417",NA,"2009-05-17T23:22:53.000Z","𝕾𝖚𝖒𝖒𝖊𝖗 𝕾𝖙𝖔𝖗𝖒","flstorms","United Kingdom","Love Florida - storms, hurricanes, beaches, space, turtles, sunsets, lightning! It's all fantastic. (she/her) ☀️ 🦋 🌹 ✨Somewhere in London! 🇬🇧",FALSE,NA,"1094079072936837120","https://pbs.twimg.com/profile_images/1268224426786635777/jLBUnPOr_normal.jpg",FALSE,9,0,0,0,0,NA,376,831,19853,23,"How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Florida #Bradenton #Sarasota https://t.co/4Mv2zzClYB"
"605","@GWaldenWFTV is anyone checking the crabs for toxins?","1029457932457570304","everyone",FALSE,2018-08-14 20:01:12,"en","751811102175064065","1029454624913346561","27750332","2016-07-09T16:11:49.000Z","Calusa Waterkeeper","calusawater","Florida, USA","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater",FALSE,NA,"1583643632804188160","https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",FALSE,0,0,0,0,0,NA,2251,4965,44632,71,NA
"606","RT @GWaldenWFTV: How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Flo…","1029463597813047296","everyone",FALSE,2018-08-14 20:23:42,"en","15782216","1029463597813047296",NA,"2008-08-08T19:57:49.000Z","WFTV Channel 9","WFTV","Orlando","Central Florida's @ABC news affiliate. Coverage you can count on for the latest news, weather, traffic from Central Florida's News Leader.",FALSE,"http://t.co/3AtYslTnbN","1597428991903895557","https://pbs.twimg.com/profile_images/991727529898725376/5yNY1X3p_normal.jpg",TRUE,9,0,0,0,0,NA,228027,2191,243182,1834,"How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Florida #Bradenton #Sarasota https://t.co/4Mv2zzClYB"
"607","RT @GWaldenWFTV: How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Flo…","1029465747662282757","everyone",FALSE,2018-08-14 20:32:15,"en","599355245","1029465747662282757",NA,"2012-06-04T16:06:18.000Z","Jorge Estevez","jesteveztv","Atlanta, GA","Read, Retweet and Repeat. Spreading information while sharing my life. Tell me about yours. #BeTheChange. 5pm and 11pm on @WSBTV",FALSE,"https://t.co/bANdERbFmt",NA,"https://pbs.twimg.com/profile_images/1530907425146081280/esvM5qv5_normal.jpg",TRUE,9,0,0,0,0,NA,11801,1735,23258,154,"How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Florida #Bradenton #Sarasota https://t.co/4Mv2zzClYB"
"608","RT @GWaldenWFTV: “Avoid the beach if you have asthma or a respiratory condition...” #RedTide caution sign along #Bradenton #Beach. #WFTV #F…","1029468119943790592","everyone",FALSE,2018-08-14 20:41:41,"en","965278058","1029468119943790592",NA,"2012-11-23T01:22:39.000Z","Kenneth Otto","KOttoTV","United States","Kindness is Goodness. Freedom, Speech & YOU: Live Interview Show About Social Issues. Slightly Off Axis Podcast: Live Interview Show About Space Center Workers.",FALSE,"https://t.co/23UYEouERk",NA,"https://pbs.twimg.com/profile_images/1530946335561732096/dkT-rbsa_normal.jpg",FALSE,7,0,0,0,0,NA,256,404,19313,14,"“Avoid the beach if you have asthma or a respiratory condition...” #RedTide caution sign along #Bradenton #Beach. #WFTV #Florida https://t.co/xSV2KXp9uA"
"609","RT @GWaldenWFTV: How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Flo…","1029468633234374658","everyone",FALSE,2018-08-14 20:43:43,"en","965278058","1029468633234374658",NA,"2012-11-23T01:22:39.000Z","Kenneth Otto","KOttoTV","United States","Kindness is Goodness. Freedom, Speech & YOU: Live Interview Show About Social Issues. Slightly Off Axis Podcast: Live Interview Show About Space Center Workers.",FALSE,"https://t.co/23UYEouERk",NA,"https://pbs.twimg.com/profile_images/1530946335561732096/dkT-rbsa_normal.jpg",FALSE,9,0,0,0,0,NA,256,404,19313,14,"How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Florida #Bradenton #Sarasota https://t.co/4Mv2zzClYB"
"610","#redtide siege on #AnnaMariaIsland as of Tuesday afternoon: Dirty water, dead sea life, abandoned beach (at 49th St in Holmes Beach) &amp; me coughing . https   twitter com MRMasferrer status 1029471171304206337 photo 1","1029471171304206337","everyone",FALSE,2018-08-14 20:53:48,"en","349049976","1029471171304206337",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,1,0,0,0,NA,3103,1910,76258,120,"#redtide siege on #AnnaMariaIsland as of Tuesday afternoon: Dirty water, dead sea life, abandoned beach (at 49th St in Holmes Beach) &amp; me coughing https://t.co/DNsiPxeQvA"
"611","This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment . https   twitter com GWaldenWFTV status 1029471897036226570 photo 1","1029471897036226570","everyone",FALSE,2018-08-14 20:56:41,"en","27750332","1029471897036226570",NA,"2009-03-30T22:41:31.000Z","George Waldenberger","GWaldenWFTV","Orlando, FL","Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.",FALSE,"https://t.co/nQrWky2ePo",NA,"https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",TRUE,14,3,6,2,0,NA,8480,958,30417,233,"This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment https://t.co/Q1locl8jJZ"
"612","RT @GWaldenWFTV: This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx…","1029472049201332224","everyone",FALSE,2018-08-14 20:57:17,"en","15782216","1029472049201332224",NA,"2008-08-08T19:57:49.000Z","WFTV Channel 9","WFTV","Orlando","Central Florida's @ABC news affiliate. Coverage you can count on for the latest news, weather, traffic from Central Florida's News Leader.",FALSE,"http://t.co/3AtYslTnbN","1597428991903895557","https://pbs.twimg.com/profile_images/991727529898725376/5yNY1X3p_normal.jpg",TRUE,14,0,0,0,0,NA,228027,2191,243182,1834,"This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment https://t.co/Q1locl8jJZ"
"613","RT @GWaldenWFTV: This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx…","1029472356530569216","everyone",FALSE,2018-08-14 20:58:31,"en","22777708","1029472356530569216",NA,"2009-03-04T14:21:59.000Z","Martha Sugalski","MarthaSugalski","Orlando, Florida","2X Emmy award winning Anchor on WFTV Channel 9 at 5/6/11pm & 10pm TV 27 Mother of 6 fabulous kids including triplets Fitness & 🦅 addict #spreadloveandkindness",FALSE,"https://t.co/b7OR86HrJv",NA,"https://pbs.twimg.com/profile_images/847189926127063040/zRSjtKrG_normal.jpg",TRUE,14,0,0,0,0,NA,34435,1142,125140,418,"This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment https://t.co/Q1locl8jJZ"
"614","RT @GWaldenWFTV: This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx…","1029472408183472128","everyone",FALSE,2018-08-14 20:58:43,"en","751811102175064065","1029472408183472128",NA,"2016-07-09T16:11:49.000Z","Calusa Waterkeeper","calusawater","Florida, USA","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater",FALSE,NA,"1583643632804188160","https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",FALSE,14,0,0,0,0,NA,2249,4967,44643,71,"This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment https://t.co/Q1locl8jJZ"
"615","RT @GWaldenWFTV: This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx…","1029472441431715841","everyone",FALSE,2018-08-14 20:58:51,"en","826238164046118913","1029472441431715841",NA,"2017-01-31T01:18:23.000Z","Michele","FeralKarma","Orlando, FL","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/900538019039653888/fQtB4pvZ_normal.jpg",FALSE,14,0,0,0,0,NA,213,357,28516,1,"This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment https://t.co/Q1locl8jJZ"
"616","@MRMasferrer You can give the journalist the day off for his birthday, but you can't take the journalist out of him.","1029474185222017025","everyone",FALSE,2018-08-14 21:05:47,"en","265559945","1029471171304206337","349049976","2011-03-13T19:24:39.000Z","Jessica De Leon","JDeleon1012","Bradenton, FL","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com",FALSE,"https://t.co/CRohX622QC","1612861489475457029","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg",TRUE,0,1,1,0,0,"008338532a26abed",2828,1455,31053,83,NA
"617","#redtide on #AnnaMariaIsland is  ugly &amp; heartless &amp; just awful. Maybe it’s just Mother Nature, maybe it’s just us ... . https   twitter com MRMasferrer status 1029475411447754752 photo 1","1029475411447754752","everyone",FALSE,2018-08-14 21:10:39,"en","349049976","1029475411447754752",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,0,0,0,0,NA,3103,1910,76258,120,"#redtide on #AnnaMariaIsland is  ugly &amp; heartless &amp; just awful. Maybe it’s just Mother Nature, maybe it’s just us ... https://t.co/CZgL45AFZ9"
"618","Locals say normally #CoquinaBeach would be busier... #RedTide #Florida #Bradenton #FLwx #FLEnvironment #WFTV . https   twitter com GWaldenWFTV status 1029475928869621761 photo 1","1029475928869621761","everyone",FALSE,2018-08-14 21:12:42,"en","27750332","1029475928869621761",NA,"2009-03-30T22:41:31.000Z","George Waldenberger","GWaldenWFTV","Orlando, FL","Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.",FALSE,"https://t.co/nQrWky2ePo",NA,"https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",TRUE,1,0,2,2,0,"07d9db6fd6486002",8480,958,30417,233,"Locals say normally #CoquinaBeach would be busier... #RedTide #Florida #Bradenton #FLwx #FLEnvironment #WFTV https://t.co/quqgBZ7PC5"
"619","@JDeleon1012 I’m too old &amp; just enough heartbroken by the scene out here to change now","1029476006212591616","everyone",FALSE,2018-08-14 21:13:01,"en","349049976","1029471171304206337","265559945","2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,0,1,0,0,"19e150d848908604",3118,1913,76405,119,NA
"620","RT @GWaldenWFTV: This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx…","1029491655177588736","everyone",FALSE,2018-08-14 22:15:12,"en","726860910","1029491655177588736",NA,"2012-07-30T21:11:42.000Z","Todd Ulrich","TUlrichWFTV","Orlando, Fl","Consumer rescues and refunds. TV news investigations. Can we help you? Great reds. Beach weekends.",FALSE,"https://t.co/L0s6MOLs8i",NA,"https://pbs.twimg.com/profile_images/1090721220004364310/Ng7DS8W1_normal.jpg",TRUE,14,0,0,0,0,NA,2468,716,2147,63,"This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment https://t.co/Q1locl8jJZ"
"621","RT @GWaldenWFTV: How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Flo…","1029493512293810177","everyone",FALSE,2018-08-14 22:22:35,"en","1411148504","1029493512293810177",NA,"2013-05-07T20:21:22.000Z","Heather Soat","HSoat050713","KC","@NWMOSTATE'13,💚@NWBearcat_FB, & #FOX13GMM Uberfan. Love @TheHaroldLloyd films!! Banker-In-Training🏦 @CentralBankMW. Future Archivist.",FALSE,"https://t.co/4y2vKhTFnf","1197242079526739969","https://pbs.twimg.com/profile_images/1184150771786506241/vG32KFRJ_normal.jpg",FALSE,9,0,0,0,0,NA,209,630,38506,34,"How #RedTide #toxins impact sea life, Professor Marcus Lindemann and I encounter this #crab on #CoquinaBeach... #WFTV #Florida #Bradenton #Sarasota https://t.co/4Mv2zzClYB"
"622","RT @GWaldenWFTV: This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx…","1029493582439370753","everyone",FALSE,2018-08-14 22:22:51,"en","1411148504","1029493582439370753",NA,"2013-05-07T20:21:22.000Z","Heather Soat","HSoat050713","KC","@NWMOSTATE'13,💚@NWBearcat_FB, & #FOX13GMM Uberfan. Love @TheHaroldLloyd films!! Banker-In-Training🏦 @CentralBankMW. Future Archivist.",FALSE,"https://t.co/4y2vKhTFnf","1197242079526739969","https://pbs.twimg.com/profile_images/1184150771786506241/vG32KFRJ_normal.jpg",FALSE,14,0,0,0,0,NA,209,630,38506,34,"This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment https://t.co/Q1locl8jJZ"
"623","RT @GWaldenWFTV: Locals say normally #CoquinaBeach would be busier... #RedTide #Florida #Bradenton #FLwx #FLEnvironment #WFTV https://t.co/…","1029493591339659264","everyone",FALSE,2018-08-14 22:22:53,"en","1411148504","1029493591339659264",NA,"2013-05-07T20:21:22.000Z","Heather Soat","HSoat050713","KC","@NWMOSTATE'13,💚@NWBearcat_FB, & #FOX13GMM Uberfan. Love @TheHaroldLloyd films!! Banker-In-Training🏦 @CentralBankMW. Future Archivist.",FALSE,"https://t.co/4y2vKhTFnf","1197242079526739969","https://pbs.twimg.com/profile_images/1184150771786506241/vG32KFRJ_normal.jpg",FALSE,1,0,0,0,0,NA,209,630,38506,34,"Locals say normally #CoquinaBeach would be busier... #RedTide #Florida #Bradenton #FLwx #FLEnvironment #WFTV https://t.co/quqgBZ7PC5"
"624","RT @GWaldenWFTV: This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx…","1029498383562690563","everyone",FALSE,2018-08-14 22:41:56,"en","90938831","1029498383562690563",NA,"2009-11-18T19:24:27.000Z","Claudia Corbeau","cacroxie","planet earth #wehaveNoPlanetB","Nature lover. Animal Lover. Ocean Lover. Music Lover. Artist 4 peace  love & the planet 🌎 You may say I'm a dreamer but I'm not the only one ☮💚🌻✌🌎",FALSE,NA,"583440455871901696","https://pbs.twimg.com/profile_images/1004160429034213376/5M_g9IX3_normal.jpg",FALSE,14,0,0,0,0,NA,780,3001,19730,34,"This #stingray isn’t dead, but dying, likely because of #toxins in the water caused by #RedTide. #Bradenton #Florida #FLwx #FLEnvironment https://t.co/Q1locl8jJZ"
